Date,19250,19280,25020,25030,28020,29140,33820,34070,40630,41880,43070,44520,45020,45030,45070,45190,45430,45680,45780,46610,46890,49010,50200,51080,54010,58020,58030,60980,61460,61780,62010,62730,63010,63260,63670,65010,65030,67010,67020,67230,67520,67580,67620,68570,68610,69020,69200,69540,69710,69810,70110,71820,72030,72670,72690,72700,73090,77330,77410,77510,78320,79360,79740,80010,80020,80150,80310,80350,80530,80580,81130,82670,83060,83080,83090,83160,84110,85910,86040,86300,86970,87250,87500,87660,88010,88020,88300,90200,90210,90220,91010,91040,92020,94320,94330,97350,99830,99840
2016-02-01,2361148198520.0,1410495888675.0,1872444457664.0,1562940000000.0,1843522461332.0,9670000000000.0,4874544464517.0,1096986233257.2,2657888268643.0,1014936926496.6,1100137500000.0,3254328000000.0,4618687992275.0,3773766662737.5,1922119367210.0,1956102182055.0,1465875607200.0,1772528357500.0,2322269673571.0,2902247476800.0,2642603563200.0,2438296699264.0,1144180298446.5,3561388165980.0,2230404330494.0,1263159448461.0,223735321020.0,2159522438200.0,425892324900.0,6723000000000.0,1964819059200.0,1852320525705.0,1797168203340.0,2253303715800.0,2402362122708.0,2918445193070.6,2413454543324.0,830909710565.0,983672654817.6,1378711953230.0,2795254459831.5,3580432303360.0,904542799820.0,226907417490.0,3561776532180.0,4584780345618.0,28073775600.0,3277570351725.0,1857505795020.0,3569301615240.0,1608217912457.1,6093000000000.0,24497563593788.0,6131685235550.0,2050627896120.0,3834477045954.0,1811748800000.0,1655103383640.0,1821947662560.0,4521458142960.0,608946000000.0,454915804525.0,2451582045000.0,2370448987952.0,1003660869750.0,970114853840.0,2463919125180.5,1267663320103.0,1481964397395.0,3086339167791.0,1513594069722.0,1453498261524.0,8162676685702.0,1170425870627.6,1388860463966.4,5199482533125.0,4848412819760.899,2438916361176.0,2571820117952.8,1508144179514.0,998756692900.0,2104428498542.0,1743123465000.0,3462643918125.0,2986171277724.0,3379360144258.5,1684392190164.0,4445062500000.0,1428601890000.0,4647360000000.0,423437196012.0,283477237025.0,1191364877071.6,11274409459660.0,8648523031200.0,1971289658650.0,3995794621520.0,6549602291075.0
2016-02-02,2383800297490.0,1397366744554.0,1891787892144.0,1564768000000.0,1825425819058.0,9532000000000.0,4871885138568.0,1057292191061.6,2598689651702.0,972610230689.9,1110037500000.0,3246768000000.0,4701658435250.0,3862639589737.5,1965309115505.0,2031659777070.0,1488661238400.0,1785999573017.0,2424353591482.0,2905884378400.0,2665384628400.0,2442413705088.0,1104252523582.5,3543499914918.0,2057445835330.0,1238150320474.5,207496467075.0,2173655438450.0,413008187340.0,6826500000000.0,1919201369600.0,1836825573135.0,1761205399920.0,2187945458850.0,2367774673894.0,2863343710458.8,2526182624751.5,817886047390.0,939167263238.1,1363707832820.0,2763364764370.5,3399264448800.0,899359173460.0,221519114700.0,3595825607940.0,4528199947986.0,32033804400.0,3321847927950.0,1879407672660.0,3508480445400.0,1566047314794.6,6097500000000.0,24380733681568.0,6138930949270.0,1995645260328.0,3755407592781.0,1814530400000.0,1653390026100.0,1869286742400.0,4497450400608.0,606060000000.0,456315545462.0,2433165075000.0,2313910744816.0,969423434020.0,957014762748.0,2409125444307.0,1244699003474.0,1461329450089.5,3010810517368.5,1511110732446.0,1440419392944.0,8195265049488.0,1129521392226.0,1393544647656.0,5165545198125.0,4858425030023.7,2340273978490.0,2556147611288.7,1461624722586.0,993815071000.0,2077196953120.0,1770078982500.0,3348257737500.0,2861747474485.5,3274385163435.0,1622977099002.0,4515712500000.0,1496215405000.0,4655600000000.0,409832788108.0,277445806450.0,1183980384031.9,11133951030170.0,8624305014000.0,1979454763745.0,3950182949440.0,6305868236980.0
2016-02-03,2353819578265.0,1398076428020.0,1863256326286.0,1532321000000.0,1809664227400.0,9298000000000.0,4809834199758.0,999925183082.8,2501033539084.0,923203980780.3,1112512500000.0,3164112000000.0,4594982151425.0,3755992077337.5,1903158014300.0,2090426795415.0,1456381594200.0,1740622847065.0,2389209947611.0,2885154039280.0,2699556226200.0,2364705220160.0,1142183909703.3,3496339980300.0,1894465714887.0,1161932025658.5,199196608392.0,2159522438200.0,399766157070.0,6732000000000.0,1782348300800.0,1706802710265.0,1650401086680.0,2052249268230.0,2243494349342.0,2687405643172.0,2403792136344.5,773605592595.0,886795802449.2,1287020106280.0,2599010180071.5,3312152379360.0,855298349400.0,211141642660.0,3479085919620.0,4207283005167.0,32363806800.0,3243589886250.0,1781982079020.0,3300111622800.0,1456741125653.4,5944500000000.0,23032182694800.0,5776645263270.0,1871092758840.0,3594137222943.0,1766316000000.0,1596849227280.0,1764493394720.0,4372076634992.0,600288000000.0,435119468416.0,2392081065000.0,2216631708832.0,907900326160.0,890098081224.0,2268099085337.5,1168701984414.0,1367534235064.5,2803305488313.0,1494037788673.5,1418185316358.0,7818373537875.999,1082574206787.8,1318988057263.2,5017069357500.0,4773321242789.899,2240969566390.0,2293537560600.0,1381046377550.0,961419994100.0,1996135608608.0,1696999579500.0,3227811361875.0,2803253415592.5,3282032347468.5,1564418523708.0,4458800000000.0,1492534440000.0,4683410000000.0,389426176252.0,264176659185.0,1142486565999.2998,11207324836620.0,8352525043200.0,1987386580123.0,3884417282720.0,5998499183540.0
2016-02-04,2323172620835.0,1369689089380.0,1831339659394.0,1517697000000.0,1775805993468.0,9220000000000.0,4664457714546.0,1026013846858.0,2560232156025.0,987823740570.6,1081575000000.0,3101616000000.0,4502529372110.0,3684893735737.5,1827312602660.0,2034458206515.0,1437393568200.0,1705172279915.0,2325058851656.0,2804414823760.0,2602736699100.0,2370366103168.0,1168136963364.9,3417469055163.0,1951009838306.0,1214729073630.0,196670564445.0,2111470237350.0,397976693520.0,6606000000000.0,1739989017600.0,1701076314750.0,1652831005830.0,1975686738660.0,2224148827124.0,2477633332176.2,2401644934793.5,773605592595.0,881206753274.1,1272015985870.0,2372593342298.4,3308364898080.0,870849228480.0,214733844520.0,3552656244030.0,4111803584163.0,32434521600.0,3293016017850.0,1802373482340.0,3219016729680.0,1452018018715.2,5980500000000.0,22538159065984.0,5763965264260.0,1877825326488.0,3467312951517.0,1736645600000.0,1572862221720.0,1729292540480.0,4420092119696.0,582972000000.0,426321096812.0,2435998455000.0,2222451822096.0,919023147920.0,883371007420.0,2313011938512.5,1137972754968.0,1400049909606.5,2899505137798.5,1406189732535.0,1393335466056.0,7903386660795.999,1089314149251.7,1316255616777.6,5015655301875.0,4765812085092.8,2224418831040.0,2263339316052.1,1342003261914.0,947693266600.0,1931539849700.0,1662256912500.0,3113425181250.0,2721460875615.0,3241015633107.0,1553944632192.0,4327312500000.0,1482847690000.0,4655600000000.0,392827278228.0,266589231415.0,1149519416513.2998,10897058455060.0,8382124842000.0,1968490194046.0,3755007422400.0,6099354654200.0
2016-02-05,2183262597785.0,1316462829430.0,1811996224914.0,1507643000000.0,1713927152144.0,9364000000000.0,4546560930807.0,1019141026831.2,2519614126883.0,967488851126.1,1045687500000.0,3081456000000.0,4512011708450.0,3658231857637.5,1791496713830.0,2006473912065.0,1519042080000.0,1686028973654.0,2317806988635.0,2759317243920.0,2591346166500.0,2353898079872.0,1208314286821.8,3335345720742.0,2006603640323.0,1202422994779.5,192701066814.0,2077551036750.0,389387268480.0,6385500000000.0,1687854515200.0,1689286676925.0,1697541518190.0,1937094244080.0,2231769790422.0,2469416444418.3,2413454543324.0,781419790500.0,867751634889.6,1247009118520.0,2308568646026.7,3301421182400.0,807349805570.0,210542942350.0,3498542534340.0,3988918033056.0,31703802000.0,3264184107750.0,1765744480080.0,3116521795320.0,1423679377086.0,5926500000000.0,22114233384500.0,5648033844740.0,1808255460792.0,3303693984060.0,1736645600000.0,1566008791560.0,1713917454720.0,4470775131328.0,582972000000.0,413123539406.0,2414039760000.0,2304764852544.0,1016695426500.0,874873651036.0,2402837644862.5,1122938562067.0,1463205354390.0,2967083403966.0,1382287611253.5,1351047124314.0,7625677125924.001,1052825495223.0,1297909230660.0,4850210793750.0,4548046511876.899,2135044860150.0,2208294414597.7,1300052680220.0,948791404800.0,1874543591840.0,1611939946500.0,3055095804375.0,2631736937821.5,3102671121955.5,1457775264636.0,4229187500000.0,1452431295000.0,4562900000000.0,397928931192.0,267795517530.0,1117168304148.9,10850937776720.0,8352525043200.0,1925331781401.0,3669087761040.0,6053729560330.0
2016-02-08,2235229177775.0,1345205009803.0,1806676780432.0,1520439000000.0,1736985776977.0,9286000000000.0,4578472842195.0,1065988412320.0,2584862237526.0,986919967706.4,1046925000000.0,3129336000000.0,4618687992275.0,3693781028437.5,1822396696350.0,2028861347625.0,1549422921600.0,1716161955731.5,2338446906464.0,2840056459440.0,2648298829500.0,2379629366272.0,1181862135974.4,3365430506619.0,1982845605273.0,1197262381068.0,194505383919.0,2102990437200.0,401197727910.0,6376500000000.0,1691112921600.0,1689960370515.0,1741280062890.0,1993115607180.0,2259322503884.0,2394014415581.1,2454251372793.0,781419790500.0,869821653102.6,1268681736890.0,2308813951376.4,3243346469440.0,790503019900.0,220122147310.0,3527119437210.0,3983613620778.0,33613101600.0,3373333481700.0,1772919233100.0,3145806062280.0,1440210251369.7,5971500000000.0,21880573560060.0,5667959557470.0,1812182791920.0,3278642276124.0,1752408000000.0,1488907702260.0,1703397659200.0,4496116637144.0,592740000000.0,410923946505.0,2460082185000.0,2299776184032.0,993754606620.0,870979029360.0,2380381218275.0,1130207842151.0,1446947517119.0,2972648672944.5,1420468921872.0,1412081844354.0,7625677125924.001,1052360671604.8,1300641671145.6,4824757792500.0,4545543459311.2,2155567771984.0,2143693106640.8,1291745634340.0,937260953700.0,1883726322273.0,1614935004000.0,2985403561875.0,2641651185091.5,3132564659541.0,1478246961690.0,4268437500000.0,1472773470000.0,4630880000000.0,406431686132.0,272620661990.0,1128420864971.2998,11127661846760.0,8610850560000.0,1961491532536.0,3720003115920.0,6128170502960.0
2016-02-09,2088656772675.0,1264655936412.0,1752998749750.0,1470626000000.0,1699624967121.0,9080000000000.0,4387001373867.0,1007920096175.2,2405537959931.0,933597368718.6,968962500000.0,2969064000000.0,4421929513220.0,3613795394137.5,1693529723795.0,1916924169825.0,1473470817600.0,1632498617257.5,2228553289915.0,2909521280000.0,2460355041600.0,2217007636224.0,1130205577244.1,3163781131011.0,1859303823013.0,1103577393690.0,181875164184.0,2023845635800.0,372566311110.0,6030000000000.0,1559147462400.0,1580485162140.0,1650887070510.0,1845592684350.0,2126248760142.0,2251910592003.3,2306094465774.0,729325137800.0,804616079393.1,1163652894020.0,2106682343223.6,3015466345760.0,743850382660.0,205753339870.0,3217029640110.0,3720161144304.0,30925939200.0,3264184107750.0,1673605546560.0,2827058079600.0,1313023728819.6,5670000000000.0,20542036565768.0,5285748158740.0,1648918026456.0,3014033611050.0,1649488800000.0,1401526467720.0,1550456016640.0,4282714482904.0,552780000000.0,384928757675.0,2243328615000.0,2213305929824.0,954650936370.0,820348947572.0,2267200828274.0,1063627845018.0,1356904110695.0,2757193259634.0,1340691711880.5,1352355011172.0,6959740996384.0,968460008519.7,1210080786480.0,4392056771250.0,4262698519387.1,2003963036178.0,1949506926510.0,1203483271865.0,889491942000.0,1748201886917.0,1547845716000.0,2803597711875.0,2497398887313.0,2968497802095.0,1384458024024.0,4109475000000.0,1416784055000.0,4470200000000.0,375821768348.0,253320084150.0,1088333617041.5,10693708191470.0,8274489210000.0,1877274305699.0,3486641072720.0,5727149941050.0
2016-02-10,1978727468850.0,1214623252059.0,1612275263908.0,1394764000000.0,1653215836128.0,8760000000000.0,4241624888655.0,979587246268.8,2375722598114.0,903622235389.3,933075000000.0,2873304000000.0,4220429865995.0,3507147881737.5,1614524086670.0,1844165004255.0,1450685186400.0,1563370011315.0,2146551454216.0,2934979591200.0,2505917172000.0,2148562414400.0,1105999363732.8,3092228126763.0,1798958413986.0,1066262186853.0,178988256816.0,1927741234100.0,363261100650.0,5809500000000.0,1555889056000.0,1694676225645.0,1604232622830.0,1759070801340.0,2152629017712.0,2225809889713.5,2238457616917.5,700673078815.0,771288786163.8,1108637785850.0,2101040320180.5,2955497892160.0,736074943120.0,203158971860.0,3273575426640.0,3665348884098.0,30643080000.0,3333174749775.0,1709101693080.0,2848458120840.0,1269166307250.6,5373000000000.0,20451910633484.0,5245896733280.0,1620585137604.0,2988199037241.0,1505772800000.0,1392959680020.0,1569472570080.0,4157340717288.0,484626000000.0,381129460846.0,2160452250000.0,2112701114832.0,917632795200.0,794856878420.0,2182764664305.0,1034715935593.0,1297500474512.5,2636347418958.0,1304683321378.5,1325325349440.0,6466664883448.0,918491469563.2,1148405701233.6,4214592790312.5,4032417683342.7,1898700359352.0,1880318543431.9,1148864445204.0,861489417900.0,1690255691426.0,1516098106500.0,2695271726250.0,2424033457515.0,2903149138536.0,1361129811102.0,3904197500000.0,1330184510000.0,4245660000000.0,362217360444.0,246082367460.0,1042268446174.8,10247176169360.0,7861437472200.0,1809853866486.0,3449515293120.0,5526639660095.0
2016-02-12,1833820659262.5,1143654905459.0,1609373748736.0,1343580000000.0,1599801553287.0,8250000000000.0,3921619332792.0,906090150472.0,2239176883126.0,818366328533.1,879862500000.0,2713536000000.0,4019720413465.0,3326069292975.0,1519717322120.0,1779801127020.0,1403215121400.0,1508067126561.0,2105271618558.0,2782229724000.0,2300887585200.0,2011671970752.0,1058585131081.8,2902775285970.0,1695848541869.0,995998446319.5,167440627344.0,1823157032250.0,341071752630.0,5593500000000.0,1459766067200.0,1653244069860.0,1522587339390.0,1634578883340.0,2021607071781.0,2083222719797.0,2036620671123.5,651183158750.0,737547489291.9,1013611689920.0,1966612988544.9,2849448416320.0,690718212470.0,194577600750.0,3134947046760.0,3439027293570.0,28922353200.0,3173569533150.0,1771031140200.0,2631078754560.0,1183138288019.1,5278500000000.0,19059965679320.0,4956973898695.0,1498557348984.0,2718110311056.0,1472393600000.0,1300438372860.0,1498666254080.0,3982617703504.0,474192000000.0,356134086971.0,2032950150000.0,1951400832944.0,863235245030.0,739624061924.0,2113598870415.5,1013568938985.0,1233094426862.0,2491650425517.0,1272710353950.0,1255571383680.0,6322142574484.0,876424932116.1001,1139427682495.2,4043492059687.5,3884737581966.4,1671624270350.0,1707156457606.6,1116259290125.0,808229715200.0,1605394596390.0,1428642427500.0,2537706656250.0,2249046993199.5,2745339068026.5,1273291948161.0,3611785000000.0,1222467850000.0,4004640000000.0,326505789696.0,221956645160.0,994796705205.3,9655992928820.0,7315186639800.0,1799122585504.0,3435725717840.0,4999549759860.0
