Date,Market_Price,RMT_Raw,RMT_Vel,RMT_Accel,RMT_Zscore,Return,Vol_20,Momentum_10,RSI_14,Target
2017-06-21,1.0455883407388968,37.53806625820762,-0.2523635754223576,0.0369050270009978,-1.4635398281860363,-0.0035475318869074846,0.005750107665615637,0.00625583526072826,60.606267047006135,0
2017-06-22,1.0445849334806243,37.36639919204377,-0.0030143483195672,0.2493492271027904,-1.4758259424014355,-0.0009596580405281108,0.005764582358566804,0.010207592014824574,44.65630302462357,0
2017-06-23,1.0467187066451829,37.30640004661997,-0.0068493147978188,-0.0038349664782515,-1.4740952429946426,0.002042699541384918,0.005561432626808421,0.009696340854972396,49.750440145611876,0
2017-06-26,1.0467854503911802,37.07523560769346,-0.087535957686299,-0.0806866428884802,-1.4946563840578249,6.376473982316888e-05,0.005564723669742856,0.010668481749587011,58.87032379306672,0
2017-06-27,1.0512079035896422,36.51025676896263,-0.1902139873166248,-0.1026780296303258,-1.55841431489956,0.004224794294580114,0.005606615072860519,0.013382894625258768,63.512928463038484,0
2017-06-28,1.026185513428541,36.565365311744536,-0.194540189292617,-0.0043262019759922,-1.5415163688193416,-0.023803464638779248,0.007932506350840737,-0.008568426837734067,43.948112250639284,0
2017-06-29,1.0316810641352252,36.15236591860927,-0.2428066546868947,-0.0482664653942777,-1.585299225770026,0.0053553189309050175,0.007778023385049775,3.362700897957538e-06,46.31604895822,0
2017-06-30,1.0236318903862516,36.2841057404972,-0.204458861224559,0.0383477934623357,-1.5575659168253673,-0.007801998145347988,0.006750004955119234,-0.014309398867838552,41.9077769993966,0
2017-07-03,1.0253848559808993,35.80153854094785,-0.254739413349121,-0.0502805521245619,-1.613151802698218,0.0017124960751138119,0.0067715754608329935,-0.017249276362953148,42.034271837721185,0
2017-07-04,1.0243901439689462,35.851874556972575,-0.1316764423980032,0.1230629709511177,-1.5980397646160327,-0.0009700865057165053,0.006619261812860062,-0.023749550853604307,42.76256079166099,0
2017-07-05,1.0314542236898807,35.48364678106516,-0.2163437061358877,-0.0846672637378844,-1.638326951782662,0.006895888019348817,0.006834903825096862,-0.01351786023075563,49.85563045541662,0
2017-07-06,1.0280528256700734,34.65924775178955,-0.2986236333639382,-0.0822799272280505,-1.7391776214328645,-0.0032976722976995054,0.00678910132139549,-0.015826485028330728,42.94146791674227,0
2017-07-07,1.0237532381998524,34.77852569456506,-0.3011160091864227,-0.0024923758224844,-1.7136778594858506,-0.004182263170590006,0.006808909061468247,-0.021940439489169572,36.620775511257676,0
2017-07-10,1.0286651728481997,34.83885698849427,-0.1925363104907163,0.1085796986957063,-1.6960869042723032,0.004797967386148905,0.006914286363924855,-0.01731040256263494,35.730266258702855,0
2017-07-11,1.036323609322691,34.33320109204983,-0.3037346929845483,-0.111198382493832,-1.7523754178667557,0.007445023586524657,0.0071209199849593865,-0.01415922979281703,43.926885377292486,0
2017-07-12,1.0315935399295246,34.70723395181767,-0.1552825658494967,0.1484521271350516,-1.6908326146402075,-0.004564278330258076,0.007178496262687863,0.005270028109162439,41.88071070955329,0
2017-07-13,1.031232245779476,34.75282872523145,0.0187161946883804,0.1739987605378772,-1.6739936945914735,-0.0003502291707577765,0.007141327264893672,-0.00043503595379579263,40.10206783365616,0
2017-07-14,1.0340893392473294,35.136905311966245,0.0716759234802282,0.0529597287918477,-1.6115526495164247,0.0027705625765162,0.007004907254085257,0.010216024880908892,42.16493909051903,0
2017-07-18,1.0297169882614987,35.24405962976225,0.0810405282535953,0.009364604773367,-1.5873398569303931,-0.004228213965548733,0.006960935933411893,0.004224884203556156,36.72925761930006,0
2017-07-19,1.0302108125479503,35.398141476441374,0.2129880768783181,0.1319475486247228,-1.5586565012240534,0.00047957282639887744,0.006807953797154595,0.005682081786195559,53.565842415255716,0
2017-07-20,1.0368810852213017,35.36204102740734,0.1309614151179232,-0.0820266617603948,-1.558003771597572,0.006474667701122483,0.006969435762721242,0.0052613692462348816,54.51256026826786,0
2017-07-21,1.0336273256371624,35.45928872121733,0.141291999197179,0.0103305840792558,-1.5398685688323253,-0.0031380257876387763,0.006995700992525592,0.005422386698325177,59.4614717057095,0
2017-07-24,1.0258679817629548,33.73252229079215,-0.2808766042348196,-0.4221686034319987,-1.7737199648544826,-0.007506906678792058,0.007137220155646249,0.002065677044226888,50.41062461298919,0
2017-07-25,1.0241290191193444,33.89206894055541,-0.2703981378413616,0.010478466393458,-1.7454309916154784,-0.0016951134790482714,0.007134502967747705,-0.004409747553030696,49.78083406309103,0
2017-07-26,1.0272586070109135,33.51119960344849,-0.3773883745985813,-0.1069902367572197,-1.793725381336061,0.0030558531524282895,0.0070935223395878644,-0.008747269897384835,46.22953462894455,0
2017-07-27,1.0319346536995315,33.13155228544636,-0.4460977483921908,-0.0687093737936095,-1.842345748956344,0.004551966424719778,0.004778797056921994,0.0003306668341778174,53.410343640149954,0
2017-07-28,1.028637203419317,33.14237324344795,-0.4633830955538869,-0.017285347161696,-1.8326399396662716,-0.003195406093198905,0.004683340308753321,-0.002516448036589014,54.367669393585984,0
2017-07-31,1.0269614953263495,32.83887033498184,-0.1787303911620483,0.2846527043918385,-1.8681075020765183,-0.001629056471413981,0.004342643220574164,-0.006892870519454308,48.38281596482306,0
2017-08-01,1.0245381731831518,32.53293349589182,-0.2718270889327243,-0.0930966977706759,-1.9013171550563537,-0.00235970107372685,0.004362002787220058,-0.00502935771419144,37.57834826225787,0
2017-08-02,1.0280585372135673,32.33662068831897,-0.2349157830259045,0.0369113059068197,-1.912744577056332,0.0034360496490610792,0.004422986370408525,-0.0020891601099195523,46.1766709229505,0
2017-08-03,1.021573693635802,32.15866496418467,-0.1945774642523332,0.0403383187735713,-1.9214912701151283,-0.006307854410062874,0.004353931596240585,-0.014762919107770833,40.77553815703249,0
2017-08-04,1.0188315054623134,32.07316420722087,-0.2138418072454229,-0.0192643429930896,-1.9168589332170447,-0.0026842783742101473,0.004335100394446974,-0.014314463064072358,35.39585502449552,0
2017-08-07,1.024231996066029,31.82818507745763,-0.2021370515048346,0.0117047557405882,-1.933831291209102,0.005300670989031753,0.004422141722210198,-0.0015947331684085242,44.85133551246365,0
2017-08-08,1.02185492306356,31.306405608897247,-0.2453055773989128,-0.0431685258940781,-1.988773375262204,-0.0023208345488122673,0.004303293573589444,-0.0022205171548989044,42.42431696867052,0
2017-08-09,1.0111081875890036,31.32673173176653,-0.2019777913104903,0.0433277860884224,-1.9665120786074064,-0.010516889660165618,0.004467897892780753,-0.01572186332797343,28.241860360341875,0
2017-08-10,1.0095758792285658,31.01568915733252,-0.2285951613704355,-0.0266173700599452,-1.991552658327582,-0.0015154741888615542,0.004399323120760658,-0.02166685108481281,29.087308083965425,0
2017-08-14,0.9977884958697836,30.748847121753567,-0.2648634170934549,-0.0362682557230193,-2.0095152585462213,-0.011675579420329707,0.004991034549779481,-0.029989881220500725,27.183194105213644,0
2017-08-15,1.0096957809567142,31.160435027954684,-0.1335500099005919,0.131313407192863,-1.932211391728039,0.011933676461714393,0.005775645851392687,-0.016812426218714815,39.93509080318082,0
2017-08-16,1.0096330703533563,31.57380614149824,0.0534801065201975,0.1870301164207894,-1.8567096002837016,-6.210841378229137e-05,0.005734793325193678,-0.014548118576672153,37.159745968219184,0
2017-08-17,1.0082029147469564,31.54777581001392,0.0442088156494797,-0.0092712908707177,-1.8439361470841211,-0.0014165102633764137,0.005725255095241368,-0.019313708069996882,31.853144096427414,0
2017-08-18,0.9974860175340372,31.485596410286306,0.0939814505907499,0.0497726349412701,-1.8365425884682864,-0.01062970266814689,0.005816723610120531,-0.023578990191139515,28.607148494184045,0
2017-08-21,0.9938781027386856,31.958437508827046,0.2419180774146987,0.1479366268239488,-1.7538293492442103,-0.003617007889765711,0.0058229905593220775,-0.02449217813725213,27.867582443713147,0
2017-08-22,0.9941678464612521,31.463561387146857,0.0606252718384325,-0.1812928055762661,-1.8070551063881468,0.00029152842966162495,0.005690379344599981,-0.02935287095135708,29.085552456943105,0
2017-08-23,0.9973771172420152,31.442108219339502,-0.0263395844317422,-0.0869648562701748,-1.7939545475058185,0.003228097541261743,0.005789521569797441,-0.02395428672806066,28.78039987621443,0
2017-08-24,0.9920151927609423,31.47698213211721,-0.0141587355793433,0.0121808488523988,-1.7733084627248905,-0.005376025164784082,0.005762065429757648,-0.01888323629698685,29.234483276025514,0
2017-08-25,0.9948832823415935,31.630554535620515,0.0289916250668405,0.0431503606461838,-1.736839694653592,0.002891175056169093,0.005678151633907997,-0.014553236848526163,33.2055394669636,0
2017-08-28,0.9958200382036837,31.705941227685987,-0.0504992562282105,-0.079490881295051,-1.7117068713764216,0.0009415736285018905,0.005700384237819621,-0.001972820566931821,28.744462051248632,0
2017-08-29,0.9932994619837766,31.64685699991629,0.0366591225538854,0.0871583787820959,-1.7055825869703367,-0.0025311563567789186,0.005704157238762506,-0.016238870442146114,28.68287558832155,0
2017-08-30,1.000114370120914,31.68982724733284,0.0495438055986703,0.0128846830447848,-1.685429008531496,0.006860879722543123,0.006008250168142319,-0.009427880793475563,41.281103674913275,0
2017-08-31,1.0077360306716323,29.846590314697583,-0.3260783634839299,-0.3756221690826002,-1.925382059456997,0.007620788960163383,0.006245940768758057,-0.0004630854250617933,48.66938510741643,0
2017-09-01,1.0074982167712105,29.981055592625776,-0.3298997885989472,-0.0038214251150172,-1.88869834219638,-0.00023598828778925718,0.006119592346739217,0.010037433168161414,58.430669244835904,0
2017-09-04,0.998925236320069,29.707948208439657,-0.3995986038492596,-0.0696988152503124,-1.908749286778243,-0.008509176798958351,0.006354326274310044,0.005078221934335492,40.07348726618613,0
2017-09-05,0.9928919181658605,29.25230128535378,-0.4789111429125086,-0.0793125390632489,-1.9536261053122432,-0.006039809522116579,0.006271041860525307,-0.0012834133591558272,36.10047029408055,0
2017-09-06,0.9918646709319247,28.621002888706556,-0.6137648717252517,-0.1348537288127431,-2.0214054166824247,-0.0010346012643888125,0.006269142212979792,-0.0055269428331519155,36.34362309089735,0
2017-09-07,0.9943623231635929,28.644731031308496,-0.2403718566778216,0.37339301504743,-1.9985088367491652,0.0025181381138632553,0.0059484369883200895,0.0023660226373329873,46.97315592867959,0
2017-09-08,0.9914440573003589,28.485903835177822,-0.2990303514895913,-0.0586584948117696,-2.0009373015968244,-0.0029348113813779664,0.005965639461391285,-0.003456913089483149,47.609472074802184,0
2017-09-11,1.0032139164068838,28.13054130428525,-0.315481380830878,-0.0164510293412867,-2.0300666215644894,0.011871430384658765,0.00604777242127325,0.0074249140603130925,57.24957779940818,0
2017-09-12,1.0141145527073683,28.692704454398942,-0.1119193661909676,0.2035620146399104,-1.934764418220426,0.010865714801411741,0.005943354655399326,0.020955503873948178,61.9413757898296,0
2017-09-13,1.019961638443937,28.91234410998447,0.0582682442555828,0.1701876104465505,-1.887666866005573,0.0057657053840305394,0.006069538564057356,0.019844998648127943,69.8013982123698,0
2017-09-14,1.0164038707421514,29.035702130077865,0.0781942197538754,0.0199259754982925,-1.8545700785927928,-0.0034881387374658956,0.006121894153620224,0.008601300148752378,65.10078386552807,0
2017-09-15,1.021240300768764,28.021947295583505,-0.092791307918862,-0.1709855276727374,-1.9749751608932584,0.004758374270142474,0.005604837636019227,0.013639809747349796,66.91162007861979,0
2017-09-19,1.042660701741623,28.012713968332324,-0.0235654671905862,0.0692258407282757,-1.958132155032268,0.02097488804225045,0.007014464283719266,0.04378252128524718,76.24033869190077,0
2017-09-20,1.0447282175715962,29.103980527153432,0.0822552145508943,0.1058206817414806,-1.7931714721228516,0.001982922945613863,0.006997603169978807,0.052207393833450855,74.97734285166716,0
2017-09-21,1.0449246050698524,29.05008957947904,0.0275490938989158,-0.0547061206519785,-1.7851120487408343,0.00018797950984095202,0.007014103330400409,0.053495134661943666,72.70826083624894,0
2017-09-22,1.0421662066047825,28.386646107007675,-0.1298112046140396,-0.1573602985129554,-1.8583047168835405,-0.0026398062134688205,0.006880801028134674,0.048074914271792,70.5369485978984,0
2017-09-25,1.0464602548570268,27.92109776075317,-0.0201699069660641,0.1096412976479754,-1.9037167958423764,0.004120310392939697,0.006890043384602082,0.055490975160488176,79.66303313761665,0
2017-09-26,1.0457029490316316,27.806086631116745,-0.0413254674431158,-0.0211555604770516,-1.901488843131516,-0.0007236833141824883,0.00692053301550485,0.042352913899885714,85.27838055867605,0
2017-09-27,1.053979932560087,27.79313481930301,-0.2621691415700837,-0.2208436741269679,-1.885814682653994,0.007915233992712878,0.00691746420459356,0.0393105293147511,87.82960837240302,0
2017-09-28,1.0596462020442075,27.839015353462077,-0.2422148452033994,0.0199542963666843,-1.8631127232879496,0.005376069609178691,0.006881629596434531,0.03890789820371454,88.2818718801079,0
2017-09-29,1.058516280512939,27.91570696766715,-0.0941878278681045,0.1480270173352948,-1.8367408620473271,-0.0010663196160084487,0.006843197273868936,0.041432752258251604,90.17310639164663,0
2017-10-02,1.0571819250492278,28.00525231227139,0.0168309103036463,0.1110187381717509,-1.8086683710507008,-0.0012605904021282255,0.006868414224026204,0.035194091198132105,86.94237252701132,0
2017-10-03,1.064745774007524,27.67405738132469,-0.0264058499584116,-0.043236760262058,-1.836236310015175,0.007154727846812037,0.006434505437230434,0.021181456469022697,86.31731763238588,0
2017-10-04,1.0649249153760112,27.579754778238105,-0.0426760082129824,-0.0162701582545707,-1.8320822777673025,0.0001682480201945502,0.0061058911372325565,0.019332011392743764,85.10629067912274,0
2017-10-05,1.0646392372762918,27.05655540508527,-0.1564919896753593,-0.1138159814623769,-1.8838043735862835,-0.0002682612601081491,0.006078109231472317,0.018867037976507017,89.68898936354645,0
2017-10-06,1.0699240621940949,26.45386223132645,-0.2923689472681374,-0.135876957592778,-1.944033415574149,0.0049639584309548734,0.006080565400567265,0.026634768440384482,89.76451657804357,0
2017-10-10,1.0735725811749648,26.529531922645862,-0.2951440779251086,-0.0027751306569712,-1.914140324996881,0.0034100728358121835,0.005879123829012646,0.02590860588550714,85.57735239521406,0
2017-10-11,1.0748589479907549,26.347980875110583,-0.2652153012428186,0.0299287766822899,-1.918158066127437,0.0011982113164461516,0.005605382926772974,0.027881722037910395,85.3132713870949,0
2017-10-12,1.0766917969313303,26.511268887608527,-0.2136971781259191,0.0515181231168995,-1.8773127411202863,0.0017051994998986686,0.005337080783194931,0.021548668688669448,85.85582382838554,0
2017-10-13,1.0826104313985903,26.29999052747182,-0.1513129755226891,0.0623842026032299,-1.8860743815658243,0.0054970554100333135,0.005330118302623143,0.02167160068151186,92.6098745355787,0
2017-10-16,1.0897303181043796,24.499208785940837,-0.3909306890771233,-0.2396177135544341,-2.0992499273416976,0.006576591633789652,0.005157814456670886,0.029488481345147477,93.02517677338236,0
2017-10-17,1.0930006860053167,24.60077062481027,-0.3857522595671163,0.005178429510007,-2.062563958177915,0.0030010800347612943,0.005150239853167022,0.0338813595913694,94.79151961790107,0
2017-10-18,1.0953052242994277,24.81899535238488,-0.3057971045451388,0.0799551550219774,-2.011410990648951,0.0021084509128108664,0.0030735326634254755,0.02870117077514478,94.12719009971589,0
2017-10-19,1.1001137556059957,24.9118379680842,-0.3198861839048668,-0.0140890793597279,-1.976982240726,0.004390129070774407,0.00310045483424332,0.033043494167436016,94.01760534454539,0
2017-10-20,1.1001769325432724,24.955605229780087,-0.2688770595383474,0.0510091243665193,-1.9497897123806285,5.742764050964411e-05,0.0031059123830714254,0.03338003524827626,96.39196522051505,0
2017-10-23,1.1080607706605026,25.259619793576466,0.1520822015271292,0.4209592610654766,-1.8905963481239516,0.007165972930376796,0.00301034860846473,0.0356443132872446,99.44474833982115,0
2017-10-24,1.1157850429673026,25.62735050835058,0.2053159767080572,0.0532337751809279,-1.8247917150041215,0.006970982559192818,0.0031276723251628885,0.039319616141964664,99.44647425052875,0
2017-10-25,1.1133457850011033,25.50499973173378,0.1372008758697802,-0.0681151008382769,-1.8220891759068347,-0.0021861361035208082,0.003239739976095169,0.03580640704744775,94.94171422733712,0
2017-10-26,1.114801946879431,24.38781642941153,-0.1048043077345326,-0.2420051836043129,-1.9439086234078309,0.0013079152029360497,0.003059453297590801,0.03539559793872127,95.5683073142613,0
2017-10-27,1.126381637543561,24.41679197703133,-0.1077626505497484,-0.0029583428152157,-1.9199144916181583,0.010387217834112894,0.003459413549043228,0.040431169768449404,96.0231277943846,0
2017-10-30,1.1257945509293372,24.701251921198804,-0.1116735744755352,-0.0039109239257868,-1.8650892740591585,-0.0005212146528809081,0.0034271559603624552,0.033094640229605066,94.8067571106234,0
2017-10-31,1.11958591224905,24.697462686942004,-0.185977564281714,-0.0743039898061788,-1.847168644853416,-0.005514894947006188,0.0038208960750649684,0.024323156045671368,85.38697505279083,0
2017-11-01,1.1325944069112959,24.30405595999149,-0.2401887543484591,-0.054211190066745,-1.8778551122634728,0.01161902317626895,0.004195853799541292,0.034044558342829934,87.5828111716175,0
2017-11-02,1.1380617170500684,24.48409535160993,0.0192557844396823,0.2594445387881414,-1.8371827304020043,0.004827244515256401,0.00415352882632102,0.034494579538430825,87.50699834046357,0
2017-11-06,1.138033898750055,24.101671444531693,-0.0630241064999275,-0.0822798909396098,-1.8664396574783668,-2.4443577704813535e-05,0.004142740807044919,0.03440988907054132,86.1395859733951,0
2017-11-07,1.1528769142972168,23.72717104099285,-0.1948161760411899,-0.1317920695412624,-1.893891200598501,0.01304268314279966,0.004669116225032782,0.04044556474100225,88.1854780765403,0
2017-11-08,1.1554372460660354,24.285448292287867,-0.0824028789308286,0.1124132971103613,-1.8066935020485504,0.0022208197050934686,0.004681242604594036,0.0355374929505079,88.22389873339476,0
2017-11-09,1.1511072684265031,24.046955613797717,-0.0514200692387554,0.0309828096920732,-1.8184755846843088,-0.0037474797132208693,0.004943178251174867,0.03391712074911424,82.61327617742087,0
2017-11-10,1.1433776534319378,23.62739324736289,-0.1713404208494076,-0.1199203516106521,-1.852036986266,-0.006714938917144808,0.005433347040167323,0.025632989458348465,75.16189912078568,0
2017-11-13,1.1321053660695828,22.0714999775199,-0.4060342934023602,-0.2346938725529526,-2.022079978566657,-0.009858761301237862,0.006108398285381299,0.005081517964465654,63.4727831236838,0
2017-11-14,1.130511745234028,23.00402184299088,-0.1446298396003946,0.2614044538019655,-1.88824749192757,-0.0014076612330594651,0.006071918556813854,0.004190102271144358,58.8604790766493,0
2017-11-15,1.1098051643343818,22.62994524387585,-0.3311006096824016,-0.1864707700820069,-1.9164551208532985,-0.01831611302309799,0.007551175531825999,-0.008736040537541512,48.253625992448114,0
2017-11-16,1.12041979985545,24.4261279420351,0.0758344656474783,0.4069350753298799,-1.6861385113018328,0.009564413522471282,0.007799637634153629,-0.010749308827197379,52.541345578494635,0
2017-11-17,1.1207177217639988,24.720613873630484,0.2186441252535189,0.1428096596060406,-1.639421249204985,0.00026590203831400316,0.007764268559534568,-0.01523994263775641,47.1465653023219,0
2017-11-20,1.1159841668662145,24.834986017064637,0.5526972079089454,0.3340530826554264,-1.615393336551835,-0.004223681669219714,0.007848923568329233,-0.019375285664212982,45.25581622706767,0
2017-11-21,1.1227713174620286,24.997057837416587,0.3986071988851414,-0.154090009023804,-1.5859077643983457,0.006081762445495187,0.007805851747019746,-0.026113452756177602,51.531852594979966,0
2017-11-22,1.1269366089304098,25.17262208406169,0.5085353680371654,0.1099281691520239,-1.5551230125455109,0.0037098306695229066,0.007701069868864341,-0.02466653834525656,47.02625312630848,0
2017-11-24,1.1301192203367958,25.166752345831043,0.148124880759191,-0.3604104872779743,-1.5470522571958565,0.0028241263804595906,0.007689698839716969,-0.01823292117544939,45.722684626798966,0
2017-11-27,1.1282997625081583,25.183417849848887,0.0925607952436777,-0.0555640855155132,-1.5362349917384743,-0.001609969811941836,0.007706738755586605,-0.013187148514335556,44.85706769945153,0
