Date,19250,19280,25020,25030,28020,29140,33820,34070,40630,41880,43070,44520,45020,45030,45070,45190,45430,45680,45780,46610,46890,49010,50200,51080,54010,58020,58030,60980,61460,61780,62010,62730,63010,63260,63670,65010,65030,67010,67020,67230,67520,67580,67620,68570,68610,69020,69200,69540,69710,69810,70110,71820,72030,72670,72690,72700,73090,77330,77410,77510,78320,79740,80010,80020,80150,80310,80350,80530,80580,81130,82670,83060,83080,83090,83160,84110,85910,86040,86300,86970,87250,87500,87660,88010,88020,88300,90200,90210,90220,91010,92020,94320,94330,97350,99830,99840
2016-02-19,2004044520640,1260042993883,1624848496320,1349064000000,1667192949143,8964000000000,4138797618627,937789279575,2452205482775,932091080612,929362500000,2862720000000,4252037653795,3512702439675,1621546809970,1858157151480,1462078002000,1580740789219,2249751043361,2855695136320,2443269242700,2200539612928,1115482210263,3188174200641,1834120305860,1062689454284,174297032343,1876862433200,370061062140,6273000000000,1542855430400,1852994219295,1703373324150,1799530674690,2251701540586,2295895108825,2401644934794,708487276720,846223445474,1098635038910,2090982800843,3160434322260,743850382660,200764170620,3511918956960,3669769227663,31892374800,3439234990500,1852219134900,3000511045440,1383532968111,5629500000000,20024646954508,5345525296930,1609364191524,2873117753910,1663396800000,1403239825260,1728079232320,4360072763816,509712000000,2270954070000,2289798847008,1020171308300,826013851828,2370500390577,1251994835052,1417558349745,2967083403966,1472308587509,1222874212230,6888896727284,923372117554,1273707614930,4386400548750,4154547968749,1860964682754,1895608793836,1255194632468,930672124500,1835279503092,1569410130000,2817233150625,2626284101823,3002562530972,1462060038438,3806465000000,1277294855000,4208580000000,355415156492,1114355163943,10052211483650,8008091020800,1858844497056,3341320164000,6108959937120
2016-02-22,2041353860120,1279914130931,1691099759414,1370086000000,1712372718847,9084000000000,4038629674548,920256575425,2452205482775,918835745270,951637500000,2947392000000,4280484662815,3503815146975,1672812690060,1886141445930,1475369620200,1601656623837,2316133481784,2913158181600,2466050307900,2196937232832,1110990335591,3245091363111,1780902307348,1064277335426,168162354186,1910781633800,385808341380,6259500000000,1557518259200,1843562509035,1692681679890,1803887891820,2288927015157,2303628650244,2434926558834,711092009355,857401543825,1098635038910,2073075510315,3140867023680,743850382660,204555939250,3561776532180,3713088594600,33448100400,3509255343600,1860526743660,3026416358520,1382858238549,5359500000000,19961225002160,5298428157750,1576262400588,2891123668989,1712538400000,1404953182800,1727662928000,4416090829304,520590000000,2336830155000,2292293181264,1015652661960,824951682280,2358823048751,1273848755283,1421310158346,2976623865072,1499314880385,1242928477386,6762793928286,905476408254,1266681339396,4278932321250,4137133695826,1892742094626,1888728181154,1277208304050,949340473900,1882143092888,1564618038000,2871774905625,2629258376004,2981706574517,1468725242130,3906552500000,1320110290000,4275530000000,362217360444,1146002991256,10087850189640,8107653980400,1894304382040,3368899314560,6117364559675
2016-02-23,1995716543078,1252236475757,1635970971146,1342666000000,1678785126896,8952000000000,3896798957268,914786371730,2438378068599,911605562356,928125000000,2938824000000,4218059281910,3494927854275,1685804728165,1869350869260,1475369620200,1603783657866,2270948796807,2830600515280,2500221905700,2182527712448,1104751620768,3216632781876,1852176412498,1059513692000,179349120237,1874035833150,381513628860,6313500000000,1552630649600,1828067556465,1716008903730,1815092164440,2257856934019,2276561255277,2431705756508,726720405165,849121470973,1096967914420,2134892458439,3074590689780,751625822200,208547274650,3564208609020,3729001831434,33730959600,3532938698325,1874876249700,2948700419280,1392979181988,5409000000000,20007956967048,5264916731795,1553820508428,2891123668989,1705120800000,1382679534780,1690195539200,4398751904272,515706000000,2310621390000,2285641623248,1013219544700,818932721508,2410023701371,1264095766089,1417558349745,3038636862261,1510489898127,1250775798534,6716036710680,917329410518,1270584825804,4348221046875,4127182682727,1890756006384,1853942861485,1291330282046,938908161000,1890692531567,1568212107000,2912681221875,2540525862938,2903149138536,1451586146922,3877900000000,1286981605000,4208580000000,360516809456,1140376710845,9727270340800,7792819756800,1881006925171,3390114045760,6239831916905
2016-02-24,2010040664485,1257913943485,1602119960806,1349978000000,1669868067086,8732000000000,3957077012112,902162824742,2476835564276,877412822328,939262500000,2899008000000,4233863175810,3476042357288,1692476315300,1880544587040,1477268422800,1592439476378,2254213728297,2856786206800,2483136106800,2171720572160,1114983113077,3216632781876,1818915163428,1055147018859,180792573921,1859902832900,364692671490,6336000000000,1539597024000,1777203690420,1721840709690,1797663295920,2199820367365,2223393158020,2407012938671,713696741990,849535474615,1061958300130,2134647153089,3027881654460,725707690400,207549440800,3511918956960,3698059426479,33919532400,3494839388550,1832960587320,2899142429040,1353170137794,5364000000000,19941197017208,5158948168640,1529134427052,2845717448355,1671741600000,1365545959380,1693942278080,4344067602248,506604000000,2279454210000,2244069385648,997230488420,810789421640,2385770760656,1241158180392,1397548703873,2949592558605,1502419051980,1250339836248,6781213438252,926393471073,1267071688037,4377916215000,4132158189277,1899362388766,1834065535960,1324558465566,938908161000,1881826447011,1549043739000,2916468843750,2546474411300,2919138705152,1447301373120,3861022500000,1294343535000,4182830000000,353714605504,1144244778628,9593101094720,7600421064600,1884739544643,3322226905920,6388713802165
2016-02-25,2111975109850,1328172606619,1620012637700,1371000000000,1681757480166,8962000000000,3990761807466,915066894997,2539491034761,886149293348,957825000000,2941848000000,4278904273425,3549362522063,1699147902435,1858157151480,1484863633200,1650932912176,2248077536510,2876061785280,2534393503500,2211346753216,1124965056793,3288185786124,1871658001239,1079759176560,189092432604,1868382633050,371492632980,6430500000000,1577068697600,1771814141700,1698513485850,1782724265760,2255805136208,2239343587197,2447809768140,729325137800,858850556574,1115306283810,2275697729167,3008314355880,739962662890,209944242040,3527727456420,3738726587277,35357400000,3450561812325,1873365775380,2968974142560,1364640540359,5481000000000,19797663125052,5195176737240,1581592349976,2872334888037,1677304800000,1396386395100,1702684668800,4360072763816,507936000000,2298579525000,2301439073536,1009743662900,828492247440,2402837644863,1226348085690,1420684856912,2989344479880,1530977430654,1291756253418,6905899351868,933133413537,1293225046970,4481142275625,4244107086638,1982116065516,1874202443270,1372323979376,974048583400,1960037978630,1578994314000,3032370073125,2628762663641,2989353758550,1501099088634,3960325000000,1335415355000,4316730000000,360516809456,1153035841770,9806933330660,7557366811800,1913900634268,3312680276880,6696082855605
2016-02-26,2097984107545,1328527448352,1648544203558,1373285000000,1693944128573,9178000000000,4068768701970,900199161878,2570170609964,876509049463,971437500000,2913120000000,4309721866530,3579357134925,1702308127920,1888939875375,1492458843600,1671494241123,2258118577616,2862241559200,2528698237200,2224212396416,1130704674430,3254848590963,1903018607505,1071819770850,189814159446,1916434833900,372924203820,6430500000000,1578697900800,1808867289150,1703859307980,1787081482890,2244373691261,2301211918551,2451030570467,750162998880,867130629426,1135311777690,2321569829561,3013363981320,758105355150,210942075890,3597649665570,3729885900147,35475258000,3479393722425,1882428621300,3072595394880,1373074659891,5449500000000,19727565177720,5246802447495,1580189731716,2848848911847,1686576800000,1404953182800,1694358582400,4348068892640,499278000000,2262453930000,2272338507216,998099458870,825659795312,2379482961212,1240796958570,1408178828242,2932101713244,1546498288629,1316606103720,6924318861834,924999000218,1293225046970,4512251499375,4181913254771,1972847653720,1869233111889,1362355524320,964714408700,1960671270384,1620925119000,3014947012500,2630745513095,2975449787580,1517286011886,3956400000000,1329409570000,4304370000000,360516809456,1157255552079,10022861961070,7549294139400,1913200768117,3345563110240,6705688138525
2016-02-29,2058676053450,1305107893974,1603570718392,1359118000000,1644603064291,8980000000000,3984556713585,895290004716,2448316522538,857379190504,954112500000,2872296000000,4244135706845,3608240836200,1697743357775,1874947728150,1465875607200,1670430724108,2224090604979,2810961246640,2534393503500,2177896080896,1095767871424,3214193474913,1853126733900,1074995533134,188370705762,1893822033500,372208418400,6466500000000,1547743040000,1760361350670,1670326423710,1800775593870,2220338345475,2309912152647,2456398574344,744953533610,855124523790,1160318645040,2340948952187,3013363981320,763288981510,205952906640,3551440205610,3701595701331,35215970400,3418640769000,1877519579760,3055700625480,1356206420826,5508000000000,19684171210324,5229593877410,1585239157452,2893472266608,1637435200000,1411806612960,1698521625600,4218693836632,499278000000,2240495235000,2212474485072,982631784860,807602912996,2338163136291,1230682747554,1389419785237,2873268869757,1524769087464,1290448366560,6894564268812,918026645945,1283075982310,4474071997500,4132158189277,1955634888956,1819539798076,1349894955500,961419994100,1946105560042,1638895464000,2981615940000,2600507058921,2910796322570,1477770875712,3892030000000,1280200880000,4164290000000,353714605504,1122794584560,10075271822820,7744383722400,1875407995963,3324348379040,6692480874510
2016-03-01,2083326867035,1325333872755,1606472233564,1349521000000,1637766651770,9250000000000,3988988923500,882806719361,2461711830021,857529819315,959062500000,2907072000000,4252037653795,3556027991588,1785176262860,1928117887605,1479167225400,1718643495432,2245288358425,2861877869040,2534393503500,2179954583808,1103004780618,3220698293481,1864055430023,1070231889708,188009842341,1905128433700,363976886070,6439500000000,1529821804800,1717581807705,1647971167530,1810112487720,2216234749853,2244177050584,2426337752630,661602089290,819934214169,1125309030750,2351251776875,2988747057300,756809448560,202360704780,3506446784070,3663580746672,35333828400,3386719725675,1864302929460,3037679538120,1309312716225,5449500000000,19670819220356,5259482446505,1553820508428,2866071961053,1644852800000,1398099752640,1704349886080,4234698998200,513042000000,2180285910000,2214968819328,974115874450,804062347836,2337264879227,1239893904015,1377539058001,2874063908183,1552706631819,1294807989420,6843556395060,915934939663,1266681339396,4482556331250,4176937748221,1982778094930,1840563892382,1336188329798,958125579500,1916974139358,1615534015500,2936164477500,2659992542541,2955289029674,1506336034392,3995650000000,1312748360000,4195190000000,357115707480,1137915213165,10083657400700,7778019857400,1918099831174,3321166169360,6748911911665
2016-03-02,2165940404455,1370398772846,1641774001490,1385167000000,1684135362782,9476000000000,4080292447749,939752942440,2569306396578,919588889324,978862500000,2982672000000,4396643282980,3682671912563,1865586444645,1998078623730,1486762435800,1790608146747,2352950632506,2976803959600,2614127231700,2241195045440,1141934361110,3334532618421,1989497855087,1125410759393,195948837603,1970140234850,380082058020,6570000000000,1604765152000,1825035935310,1739336127570,1933359486540,2328497401512,2379997371759,2594893074384,677230485100,851605492828,1166987143000,2513153307677,3145285445940,812533431930,210742509120,3671219989980,3905815574034,35663830800,3580305407775,1947379017060,3284343171360,1380834049861,5535000000000,20351770708724,5590068134980,1628439799860,3053176904700,1704193600000,1502614562580,1785112924160,4381412979240,502830000000,2258203860000,2324719526592,1016695426500,853630260076,2444157469784,1303107722865,1457577641489,3041021977538,1619446321112,1322273613438,7238867416638,930576883636,1339286186585,4694664675000,4333666204527,2076786271718,1917397400662,1416766674834,1004796453000,2032866530340,1709578821000,3114940230000,2758639302878,3061654407594,1578701103048,4032937500000,1329797040000,4274500000000,377522319336,1159717049759,10234597802540,8055181609800,1988086446274,3535434954480,6877382570720
2016-03-03,2165940404455,1364366463385,1663051779418,1405275000000,1685621539417,9588000000000,4125500988882,960511664154,2592640158000,930735421315,971437500000,2937312000000,4390321725420,3610462659375,1878578482750,2020466059290,1479167225400,1803724856592,2343467427017,2971712297360,2671079894700,2285452858048,1174126129595,3388197371607,2082629352483,1138510778814,199557471813,1975793434950,380082058020,6795000000000,1625944793600,1849962598140,1793766316530,1950788355060,2380378574733,2451532629886,2616365089894,687649415640,878515729597,1173655640960,2504567620437,3181264027200,874736948250,215731678370,3668179893930,3943830528693,36983840400,3645177205500,1958329955880,3288848443200,1440547616151,5877000000000,20622148505576,5753096693680,1652003786628,3118937638032,1706048000000,1494047774880,1781782489600,4421425883160,512376000000,2351705400000,2380426324976,1040331422740,871687142392,2533084919070,1309248493839,1513229469070,3200029662638,1603925463137,1343635765452,7811289110966,993560483903,1409939290570,5096256472500,4597368051646,2115846007144,2002640546664,1452902324412,1009189005800,2081629995398,1786851304500,3165694363125,2811680525772,3080424768404,1600124972058,3981912500000,1340646200000,4140600000000,396228380204,1150574344090,10247176169360,8121108434400,2010015585672,3662723341680,7034669078535
