Date,RMT_Raw_S,RMT_Threshold_S,RMT_Ratio_S,RMT_Vel_S,RMT_Accel_S,RMT_Raw,RMT_Threshold,RMT_Ratio,RMT_Vel,RMT_Accel,RMT_Raw_L,RMT_Threshold_L,RMT_Ratio_L,RMT_Vel_L,RMT_Accel_L
2018-05-23,38.662389168621246,4.963454761751991,7.789411009958368,-0.3224741765762644,1.0319957633006567,38.88476113335351,3.429951660386443,11.336824825389076,-0.06848283568373148,0.03856033331572917,37.21318075781029,3.0949837929658877,12.023707795299737,-0.05773465173471948,0.028704623423905673
2018-05-24,39.02420875565836,4.963454761751991,7.862307732987913,-0.3005755334517133,0.021898643124551143,39.17339484559167,3.429951660386443,11.420975781675628,0.021715165741220233,0.09019800142495171,37.28870651372711,3.0949837929658877,12.048110429035159,-0.03713483818443564,0.02059981355028384
2018-05-25,39.17723834696281,4.963454761751991,7.893138998437069,-0.2566367856867373,0.04393874776497597,39.414440515682074,3.429951660386443,11.491252477663595,0.06702523480150546,0.04531006906028523,37.25741371157035,3.0949837929658877,12.037999616103642,-0.018211303920047328,0.01892353426438831
2018-05-28,37.598085790265415,4.963454761751991,7.57498307025853,-0.34493159782230265,-0.08829481213556534,39.40160056134444,3.429951660386443,11.487508997985461,0.06746190788683748,0.00043667308533201776,37.04064055321972,3.0949837929658877,11.96795945665489,-0.03753497994397037,-0.019323676023923042
2018-05-29,37.30612409166645,4.963454761751991,7.516160795731359,-0.30459731991879124,0.040334277903511406,39.58678944619386,3.429951660386443,11.541500687427686,0.13981333654280803,0.07235142865597055,37.015705768805844,3.0949837929658877,11.95990294131205,-0.03856981480602428,-0.0010348348620539127
2018-05-30,37.502249328199,4.963454761751991,7.555674651693919,-0.23202796808445214,0.0725693518343391,39.40559114728444,3.429951660386443,11.488672450516322,0.1041660027861937,-0.03564733375661433,37.03341234113795,3.0949837929658877,11.965623996256618,-0.03595368333446203,0.0026161314715622552
2018-05-31,38.04756362794383,4.963454761751991,7.6655405265573275,-0.19532902554291098,0.03669894254154116,39.96485125342251,3.429951660386443,11.651724342062531,0.15829128156616434,0.05412527877997064,37.38131983360486,3.0949837929658877,12.078034113963088,0.01852266397555269,0.05447634731001472
2018-06-01,37.95151286921444,4.963454761751991,7.646188933092721,-0.2451450955496668,-0.04981607000675581,40.05482478605646,3.429951660386443,11.677956062373076,0.12807685407486957,-0.03021442749129477,36.90648544069931,3.0949837929658877,11.924613474415725,-0.0701856541742103,-0.08870831814976299
2018-06-04,37.393375680704054,4.963454761751991,7.533739597841124,-0.04094202191227225,0.20420307363739454,40.07082749307307,3.429951660386443,11.682621640375656,0.13384538634573317,0.005768532270863602,36.8425106651861,3.0949837929658877,11.903943002519034,-0.03962597760672537,0.030559676567484928
2018-06-05,37.83963898706233,4.963454761751991,7.623649414245042,0.10670297907917359,0.14764500099144584,40.15804191547383,3.429951660386443,11.708048944033614,0.11425049385599095,-0.01959489248974222,37.175292648747075,3.0949837929658877,12.011466015827635,0.031917375988250285,0.07154335359497566
2018-06-06,37.12056528629367,4.963454761751991,7.4787757858381125,-0.07633680838106471,-0.1830397874602383,40.16040877000075,3.429951660386443,11.708738998810261,0.15096352454326478,0.03671303068727383,37.178864076791704,3.0949837929658877,12.012619956618133,0.029090347130747318,-0.0028270288575029667
2018-06-07,36.08796186967581,4.963454761751991,7.270734518982006,-0.39192035165360295,-0.31558354327253824,39.59059608848841,3.429951660386443,11.542610511317775,-0.07485103298682105,-0.22581455753008584,37.13820953105993,3.0949837929658877,11.999484331861655,-0.04862206050898976,-0.07771240763973708
2018-06-08,34.31032644643288,4.963454761751991,6.912589737056874,-0.7282372845563145,-0.3363169329027116,39.49143075170642,3.429951660386443,11.51369892695719,-0.11267880687000797,-0.03782777388318692,37.156876265692134,3.0949837929658877,12.005515618576187,0.050078164998566876,0.09870022550755664
2018-06-11,34.46074918289426,4.963454761751991,6.942895792754314,-0.5865252995619556,0.14171198499435889,39.56158202970427,3.429951660386443,11.534151482836636,-0.10184909267375986,0.01082971419624812,37.169706321816236,3.0949837929658877,12.009661054217325,0.06543913132603052,0.015360966327463643
2018-06-12,33.979221823926025,4.963454761751991,6.845881236949585,-0.7720834326272694,-0.18555813306531377,39.49337752513301,3.429951660386443,11.514266507383782,-0.13293287806816068,-0.03108378539440082,37.05069025174231,3.0949837929658877,11.971206549109924,-0.02492047940095432,-0.09035961072698484
2018-06-13,33.6899614389156,4.963454761751991,6.787603203020588,-0.6861207694756075,0.0859626631516619,39.42682025676966,3.429951660386443,11.49486178249158,-0.14671770264622097,-0.013784824578060295,37.0253421790883,3.0949837929658877,11.963016498902999,-0.030704379540679838,-0.005783900139725517
2018-06-14,33.7898318082313,4.963454761751991,6.807724343256475,-0.45962601228890065,0.22649475718670686,39.47177219984167,3.429951660386443,11.507967489954218,-0.023764777729347486,0.12295292491687349,37.02388353267004,3.0949837929658877,11.962545205185219,-0.02286519967798739,0.007839179862692447
2018-06-15,34.03741552816713,4.963454761751991,6.857605672254111,-0.05458218365316014,0.4050438286357405,39.57955346544834,3.429951660386443,11.539391042318371,0.017624542748386318,0.041389320477733804,37.02944325183833,3.0949837929658877,11.964341569735147,-0.02548660277074788,-0.002621403092760488
2018-06-18,32.82282212095631,4.963454761751991,6.612898413799701,-0.32758541238757743,-0.2730032287344173,39.42113401977094,3.429951660386443,11.493203964084286,-0.028089601986671653,-0.04571414473505797,36.921548364823494,3.0949837929658877,11.929480357453503,-0.04963159139855833,-0.02414498862781045
