Date,Market_Price,RMT_Raw_S,RMT_Vel_S,RMT_Accel_S,RMT_Raw_L,RMT_Vel_L,RMT_Accel_L,Return,Vol_20,Momentum_10,RSI_14,Target,Sample_Weight
2016-09-05,0.8409830190830636,53.643307982902414,-0.6823238516746386,-0.0343361857218411,54.1439535981939,-1.0715255986713927,0.4041745285702518,0.006933301336914166,0.022742499641365786,0.05782104659675236,61.76951153956642,0,1.0
2016-09-06,0.8476391053682948,52.21875305925377,-0.6108757780630754,0.0714480736115632,53.83757629317289,-0.0250215202477903,1.0465040784236024,0.007914650039531512,0.019448390929444115,0.07723999837779383,60.09727261483416,0,1.0
2016-09-07,0.8455402573945473,52.189886220732646,-0.5278275214958299,0.0830482565672454,53.80320887840128,-0.1156488809776163,-0.090627360729826,-0.002476110364015738,0.019395077908317734,0.0631042051209707,73.32417069679998,0,1.0
2016-09-08,0.8441693733183647,51.76858939179096,-0.6249061970371486,-0.0970786755413186,53.89314584858279,-0.0836025832036995,0.0320462977739168,-0.0016213114209450152,0.019396264315664387,0.06806117448646853,71.16375274637096,0,1.0
2016-09-09,0.842997337534899,51.709764212700975,-0.1696629488509415,0.455243248186207,53.96471913372129,0.0423809468494624,0.1259835300531619,-0.001388389368899401,0.019079034608555513,0.09462729028806494,69.1988544063351,0,1.0
2016-09-12,0.8131128979311559,51.65228032633426,-0.1792019647994607,-0.0095390159485191,53.99446619902874,0.0637524402091571,0.0213714933596946,-0.03545021825469996,0.02070880397232203,0.00825351479319969,58.94749139475502,0,1.0
2016-09-13,0.8139017016919615,51.96931101189111,0.0669072067000584,0.2461091714995191,54.05573905714387,0.054197736187028,-0.0095547040221291,0.0009701036139171393,0.01950260781017489,0.009817738570852663,56.673395423802965,0,1.0
2016-09-14,0.8043883730228925,40.35537476137874,-3.78479648377408,-3.851703690474139,54.03541963282822,0.0235668330356375,-0.0306309031513905,-0.011688547461311982,0.019304235250493153,-0.028149927518596796,54.881392578163414,0,1.0
2016-09-15,0.7881229078694066,41.58891382042927,-3.354455501968338,0.4303409818057417,54.002436985667416,0.0026569288795599,-0.0209099041560776,-0.020220910320173036,0.017722836933879268,-0.05463760833126741,56.44953980914972,0,1.0
2016-09-16,0.7977608990372356,42.15351633892111,-3.271931557656657,0.0825239443116814,54.26821287302488,0.07082460529368,0.0681676764141201,0.01222904583992368,0.017828994437371626,-0.04481779356150428,46.14715316367614,0,1.0
2016-09-20,0.8046982070703954,41.21928628063304,0.2879705064180982,3.5599020640747554,53.17349648860865,-0.2873077147398675,-0.3581323200335475,0.008695973996133421,0.017862368346367247,-0.043145713039759226,49.45922159188231,0,1.0
2016-09-21,0.8384525362247616,41.175596575627736,-0.1377724149338419,-0.4257429213519401,53.190625762986095,-0.2706037408937689,0.0167039738460985,0.04194656935704266,0.019869794536592395,-0.01083783072931932,54.09698529320474,0,1.0
2016-09-23,0.8300108103569565,42.302515312181626,0.0496663244201727,0.1874387393540146,53.57183356704314,-0.2321264353272454,0.0384773055665235,-0.010068221518912734,0.020006618762793905,-0.01836630119238014,48.63186692273005,0,1.0
2016-09-26,0.8153608979870499,42.2088144259437,0.3298427151035525,0.2801763906833798,53.49236170515124,0.1062884055141921,0.3384148408414376,-0.01765026694484395,0.020421742132662853,-0.034126416145697,43.25284499600014,0,1.0
2016-09-27,0.829827169076229,42.554099482792026,0.4595009690547584,0.1296582539512059,53.547182192716654,0.1188521432435223,0.0125637377293301,0.017742169295698718,0.019649479396063214,-0.015623024975597644,46.416077392380835,0,1.0
2016-09-28,0.8360760750401552,41.37401857776428,-0.3094989114724455,-0.768999880527204,53.58654142164205,0.0049026181996438,-0.1139495250438784,0.007530370415423482,0.01685721483229396,0.028241068574149653,46.27552283544651,0,1.0
2016-09-29,0.8511540295274805,41.96826083564932,-0.0801845300981298,0.2293143813743157,53.6121611617897,0.0399331522128179,0.035030534013174,0.018034189635914633,0.017220711014228198,0.045770057683965915,51.66868606294747,0,1.0
2016-09-30,0.8292544406147919,41.840543676844334,-0.237851935315895,-0.1576674052177651,53.69002018590183,0.0476126643950536,0.0076795121822357,-0.025729290061454857,0.017374134274972614,0.03091301220385967,46.04877450201386,0,1.0
2016-10-03,0.8425197254382136,39.217971949320585,-0.71868220948123,-0.4808302741653349,53.72221013603961,0.0452229047991821,-0.0023897595958715,0.015996640082611036,0.017667905544255708,0.06902072890618305,49.881091225534334,0,1.0
2016-10-04,0.8554808116036711,37.71642154449154,-1.4172797637192645,-0.6985975542380345,53.72620021892715,0.0380130190458132,-0.0072098857533688,0.015383718355930665,0.017971829398587196,0.07235239610777344,61.51878218917854,0,1.0
2016-10-05,0.8712606574010145,37.56641181844171,-1.4247106194675396,-0.0074308557482751,53.7625601402748,0.0241799847909973,-0.0138330342548158,0.018445587070226477,0.018340506658453704,0.08271728425113323,64.41911633173625,0,1.0
2016-10-06,0.878276546993716,37.59708146161592,-0.5402968292348902,0.8844137902326494,53.7488052898314,0.0088650512639247,-0.0153149335270725,0.008052572480008457,0.018342901208891413,0.04749703656245963,68.81048564623664,0,1.0
2016-10-07,0.8774462622554249,38.246036838645495,0.1765384313846496,0.7168352606195398,53.74637804393694,0.0067259416699343,-0.0021391095939904,-0.0009453568367880916,0.01832670573126123,0.0571504025086953,74.6795441486277,0,1.0
2016-10-11,0.8860031581266811,38.0343617640408,0.1559833151996983,-0.0205551161849513,53.49706669059144,-0.0884978165611229,-0.0952237582310573,0.009752045497648076,0.01838435636979949,0.08663925424193342,74.52737035602087,0,1.0
2016-10-12,0.8666730584392159,37.94475521605828,0.1158912514807894,-0.0400920637189088,53.4724918062438,-0.0921044945292024,-0.0036066779680794,-0.021817190503401473,0.01916739529837174,0.0444018835922233,66.11594341246868,0,1.0
2016-10-13,0.8644568873839067,38.348784042104825,0.0342490678197791,-0.0816421836610103,53.71852117164079,-0.009285624098716,0.0828188704304864,-0.0025571015894970683,0.01712716935422819,0.03394525114522429,58.088952557018246,0,1.0
2016-10-14,0.872016865270083,38.1533995889326,0.0396792749639303,0.0054302071441512,53.7270449996376,0.07665943634872,0.0859450604474361,0.008745349821961623,0.017161976070397992,0.02451123418188428,63.13853878188749,0,1.0
2016-10-17,0.8831541475176247,38.30959367418791,0.1216128193765442,0.0819335444126139,53.64730005246491,0.0582694154070395,-0.0183900209416805,0.012771865649745306,0.0168849090064612,0.06499779110362391,71.68058336038034,0,1.0
2016-10-18,0.8832740358296727,37.74065358233101,-0.2027101532579394,-0.3243229726344836,53.70730006240167,-0.0037403697463744,-0.062009785153414,0.00013575015458511253,0.01587981989334822,0.04837193618257629,68.8194311965573,0,1.0
2016-10-19,0.8800536307975093,38.01838540143712,-0.0450047291651642,0.1577054240927751,53.59446498387564,-0.0441933385873198,-0.0404529688409454,-0.003645986298168924,0.015940019985819953,0.02872398639517626,65.8226050963878,0,1.0
2016-10-20,0.8993285468338794,38.25774138241495,-0.0172840972576509,0.0277206319075133,53.68492047236359,0.0125401399662337,0.0567334785535535,0.02190197888156331,0.016367193052000004,0.03221526094910776,66.82451611583541,0,1.0
2016-10-21,0.891582751207647,39.777818101702266,0.6790548397904175,0.6963389370480684,52.77363815215927,-0.3112206367474712,-0.3237607767137049,-0.008612865291001581,0.01424074038216093,0.015150358118382279,74.15567154180096,0,1.0
2016-10-24,0.8915363665902754,40.95793321737864,0.9798492719805124,0.300794432190095,52.84461945467361,-0.2499485097340112,0.0612721270134599,-5.202502774848128e-05,0.013923141863310801,0.01605808234755335,71.1652808360005,0,1.0
2016-10-25,0.9090613187860201,40.46506611178546,0.735774909790166,-0.2440743621903465,52.325207046919815,-0.4532378084812549,-0.2032892987472436,0.019657024494435182,0.013405334131110752,0.026024919265628776,72.2586600292543,0,1.0
2016-10-26,0.9128058966296917,38.8056544530599,-0.3240545495474549,-1.059829459337621,52.402357341938654,-0.1237602700735394,0.3294775384077155,0.004119169704274839,0.013095175528011333,0.05322980533576982,69.1764627589497,0,1.0
2016-10-27,0.9086770623004041,38.85203756335564,-0.7019652180076648,-0.3779106684602098,52.43001209709632,-0.1382024525257605,-0.0144421824522211,-0.004523233629988854,0.013242273025703537,0.05115370767687488,64.41650911219298,0,1.0
2016-10-28,0.919336950295629,38.79082012456122,-0.5580819957414107,0.143883222266254,52.36006176919472,0.0116182407582954,0.149820693284056,0.01173121721399939,0.012969290816241479,0.05426510301597198,68.17130075642575,0,1.0
2016-10-31,0.9176943659285921,36.63971841226564,-0.7219786802647548,-0.163896684523344,52.30604843769581,-0.0321029680809488,-0.0437212088392442,-0.0017867054799751703,0.011049386657411698,0.03911006760037683,64.6242241988558,0,1.0
2016-11-01,0.9184670582496031,36.25843626213167,-0.8645337670746613,-0.1425550868099065,52.19208188053801,-0.0793100721861037,-0.0472071041051549,0.0008419930967202838,0.010781907297928557,0.03984383214307097,78.84034456964541,0,1.0
2016-11-02,0.8874379006737555,36.2124909138015,-0.859443070253235,0.0050906968214263,51.51114494909762,-0.2829722733656936,-0.2036622011795898,-0.03378363687314201,0.013422761729941125,0.008390704404633187,59.68785489588575,0,1.0
2016-11-04,0.8600406739074485,37.30771033741068,0.2226639750483485,1.0821070453015835,50.91750861458357,-0.4628466077040798,-0.1798743343383861,-0.030872274832421054,0.01469696708355603,-0.043685784316249476,45.67473464576591,0,1.0
2016-11-07,0.8853548937818647,38.20257840122776,0.6480473796986956,0.4253834046503471,50.92178620661237,-0.4234318913085531,0.0394147163955267,0.029433747312676894,0.016068829540813026,-0.006985170380816141,50.7209816225549,0,1.0
2016-11-08,0.8859335594637961,37.74375889084239,0.5104226590136278,-0.1376247206850678,50.196081618407646,-0.4383544435633268,-0.0149225522547737,0.0006535974285515334,0.016065107868378285,-0.006284440362099186,50.868669459610715,0,1.0
2016-11-09,0.8087769455504032,37.65921414344884,0.1171679353460461,-0.3932547236675816,49.34402791692514,-0.5244935658861394,-0.0861391223228125,-0.08709074522483529,0.0251746997106731,-0.11031640128472164,34.30143131089585,0,1.0
2016-11-10,0.9162745374546358,45.10625510720317,2.3012255686584737,2.1840576333124275,51.14910895088856,0.075774248092074,0.6002678139782134,0.1329137687413635,0.03930038650882635,0.003799976356146706,52.6877988883468,0,1.0
2016-11-11,0.9248389946787282,54.53231742769938,5.596186178952337,3.294960610293863,53.34732272316495,1.050413701585768,0.974639453493694,0.009347042697360086,0.03929398237181796,0.0177862224643468,55.261100749092186,0,1.0
2016-11-14,0.9127901037108949,53.54847585707088,5.296420571207342,-0.2997656077449946,53.07348600277109,1.243152695281978,0.19273899369621,-0.013028095741160817,0.03945961418469206,-0.007121269935499552,53.2393029100973,0,1.0
2016-11-15,0.9142667520572726,54.12060287216413,3.0047825883203245,-2.2916379828870177,53.23775167580105,0.6962142416374917,-0.5469384536444863,0.0016177304512554613,0.03939308443204899,-0.0037350276939438487,50.83417183504445,0,1.0
2016-11-16,0.9325228726192765,53.94167388703944,-0.1968811802199823,-3.201663768540307,53.19170167719379,-0.0518736819903864,-0.7480879236278781,0.019968046000715,0.039580983930113375,0.01530355851461973,53.01922686185426,0,1.0
2016-11-17,0.9384009084297981,53.82057015467143,0.090698099200182,0.2875792794201643,53.216404372425885,0.0476394565515931,0.0995131385419796,0.006303369046607221,0.03954975539613301,0.05742712556828011,54.527308801570996,0,1.0
2016-11-18,0.9436676142706463,53.450065184268766,-0.2235125626317895,-0.3142106618319715,52.62636410971896,-0.2037958553606884,-0.2514353119122816,0.005612426196028419,0.03932742282505381,0.09723602952782806,53.76776097566485,0,1.0
2016-11-21,0.9584383474421085,52.61269857889821,-0.4429917693804128,-0.2194792067486233,51.99605414443778,-0.3985491775853447,-0.1947533222246562,0.01565247439680184,0.03932062519632372,0.08254707143263418,56.0629524625165,0,1.0
2016-11-22,0.9613096000880418,52.66882706048766,-0.3839143647279286,0.0590774046524842,52.13941987769147,-0.3589948315781299,0.0395543460072147,0.0029957614421376455,0.039308629248030115,0.08508091811068352,56.33566119117502,0,1.0
2016-11-24,0.9889355279673264,52.57529821995084,-0.2915889881059712,0.0923253766219573,52.22875585808518,-0.1325360838779232,0.2264587477002067,0.02873780504923129,0.03954479579536399,0.22275434952503304,65.16233792688746,0,1.0
2016-11-25,0.9952791138393753,52.36070856417496,-0.0839966715744111,0.20759231653156,52.10991653939641,0.0379541316528815,0.1704902155308048,0.006414559587203383,0.03954561241431074,0.0862236951429538,71.55885177922413,0,1.0
2016-11-28,0.9963948290943131,52.3865006471188,-0.0941088044562903,-0.0101121328818791,52.16117978173933,0.007253301349273,-0.0307008303036084,0.0011210074032739215,0.039493752139159746,0.07737112603090668,69.18113193303182,0,1.0
2016-11-29,0.9958474976777448,52.57158361672168,-0.0012382010763829,0.0928706033799073,52.307647630897655,0.0262972576041633,0.0190439562548903,-0.0005493117794135305,0.039484605727562926,0.09099287298272074,68.98868184960024,0,1.0
2016-11-30,0.9925345159949731,52.57837603617635,0.0725558240004673,0.0737940250768502,52.24424836904805,0.0447772765505476,0.0184800189463842,-0.0033267962117667915,0.039499472757215597,0.08560714229362842,92.62014062417933,0,1.0
2016-12-01,1.0047287634169086,52.54121331125573,0.0515708880456386,-0.0209849359548286,52.40493371864177,0.0812513123008074,0.0364740357502597,0.012285968120424817,0.039524316585535256,0.07743069142617354,86.77238244038716,0,1.0
2016-12-02,0.9785239175620637,52.42288700372629,-0.0495655376651313,-0.10113642571077,52.25965213115587,-0.0159984999139197,-0.0972498122147271,-0.02608151255242941,0.039160123601804146,0.04275678845985187,69.46332616806623,0,1.0
2016-12-05,1.0750725390324618,51.76154324326768,-0.2722775976362257,-0.2227120599710943,52.14278016820742,-0.0338227336135474,-0.0178242336996277,0.09866761531076662,0.04330291650462077,0.13924916228409234,86.48226843219611,0,1.0
2016-12-06,1.0698897736607884,51.24789639349737,-0.4311056392527845,-0.1588280416165588,52.199893301138005,-0.0683468058345866,-0.0345240722210391,-0.004820851787673552,0.04325791216676267,0.11628439796479628,84.4117723186605,0,1.0
2016-12-07,1.080230540065598,51.266788083101545,-0.3853663068749142,0.0457393323778703,52.18061395501975,-0.0263460587120434,0.0420007471225432,0.009665263337761631,0.04319827331994998,0.12370722186345051,83.84630781567171,0,1.0
2016-12-08,1.1038949218699976,51.10433752096246,-0.2190685741017333,0.1662977327731809,52.12740967783765,-0.0051234967899205,0.0212225619221229,0.021906788344423722,0.036561444354365605,0.11624558998194812,85.06379722696327,0,1.0
2016-12-09,1.1222643679498483,50.77167836591141,-0.1587393425286549,0.0603292315730783,52.052539773390016,-0.0491178425826603,-0.0439943457927398,0.016640574855379286,0.024188379515292197,0.12758758055377695,85.84946963658456,0,1.0
2016-12-12,1.1311956274074364,51.04108597271306,-0.0752340367961608,0.0835053057324941,52.046632202652034,-0.0446605841225817,0.0044572584600786,0.007958249154701225,0.0241937250166893,0.1352885366091796,85.5097755468751,0,1.0
2016-12-13,1.1543020540103748,50.63472843941925,-0.1565363605144085,-0.0813023237182477,51.8973434416706,-0.0766887453890063,-0.0320281612664246,0.020426552263020703,0.023639787957866143,0.15911528291443844,86.62258476694524,0,1.0
2016-12-14,1.1435004440831917,49.48047668097004,-0.4304005616471258,-0.2738642011327172,51.763210499354486,-0.0964430913451792,-0.0197543459561728,-0.009357697917676933,0.024019291599118333,0.15210143894782524,81.33106690722619,0,1.0
2016-12-15,1.153607327067487,49.768749616174176,-0.4241121188462955,0.0062884428008302,51.65304952309734,-0.1311942265182324,-0.0347511351730531,0.008838547493873916,0.023941846674015135,0.14817786558062496,81.61161438396367,0,1.0
2016-12-16,1.1622772877859258,49.369362801393095,-0.4217885460087132,0.0023235728375823,51.57836759059305,-0.106325283692513,0.0248689428257193,0.007515521542740267,0.02393098455439004,0.18778628393843766,82.15006525728764,0,1.0
2016-12-19,1.1761092580810846,49.28285426328215,-0.0658741392292938,0.3559144067794193,51.39060410990717,-0.124202129815778,-0.017876846123265,0.011900749021352741,0.02389755124990142,0.09398130394024684,83.22599405055296,0,1.0
2016-12-20,1.190202560662159,48.59601769048791,-0.3909106418954238,-0.3250365026661299,50.90903666924743,-0.2480042846166341,-0.1238021548008561,0.01198298753643745,0.02387669234087676,0.11245344143229086,85.04174910801052,0,1.0
2016-12-21,1.1743819864233622,48.40609284110812,-0.3210899867616632,0.0698206551337605,50.92649680166456,-0.2172902629761637,0.0307140216404704,-0.013292337591674364,0.024440449703518795,0.08715865999497363,79.69362410703629,0,1.0
2016-12-22,1.1720625089344892,47.547582233031136,-0.5784240100836655,-0.2573340233220023,50.93611691490288,-0.1514957316680991,0.0657945313080645,-0.0019750622162871823,0.024186645679935455,0.06175188028677203,86.96483440179324,0,1.0
2016-12-26,1.1665229276884848,47.58584214595702,-0.3367251815103032,0.2416988285733623,50.92567562170356,0.0055463174853755,0.1570420491534747,-0.004726353077397216,0.02437196452356803,0.039436839485056385,76.77457625521919,0,1.0
2016-12-27,1.1647993240960455,47.45268172005468,-0.3178037070178092,0.0189214744924939,50.88621802516171,-0.0134262588342792,-0.0189725763196548,-0.0014775565499210996,0.024418789616337484,0.029706353060809265,78.36181556115707,0,1.0
2016-12-28,1.1674139588210937,47.72310181862203,0.0585065285302945,0.3763102355481038,50.82348489193757,-0.0375440076551001,-0.0241177488208208,0.002244708312375776,0.02437459990849302,0.01135916267771031,77.31427998483699,0,1.0
2016-12-29,1.1420450962443818,47.72580312130708,0.0466536584500261,-0.0118528700802684,50.77170720112164,-0.0513228068606395,-0.0137787992055393,-0.021730819976086724,0.025169057749897694,-0.0012727129633751666,61.826021014845,0,1.0
2016-12-30,1.1447571170032007,48.42389595529116,0.3237380784121626,0.2770844199621365,49.77791367709732,-0.3694347826881312,-0.3181119758274917,0.0023747054890717045,0.025163885094223085,-0.0076717699832782316,57.72202802523852,0,1.0
2017-01-04,1.192572961152658,48.84908773014817,0.3753286371753717,0.051590558763209,49.69502691733423,-0.3761526582011143,-0.006717875512983,0.041769422910103327,0.02506643982342884,0.026065787988031497,66.6311925956129,0,1.0
2017-01-05,1.206785824731269,49.31724442432386,0.5304804343389264,0.1551517971635547,50.03000517192082,-0.2472340097336172,0.1289186484674971,0.011917814709528463,0.014035275496902358,0.02608309256933805,64.94147225822692,0,1.0
2017-01-06,1.2019701963407834,49.20803332861855,0.2613791244424632,-0.2691013098964632,49.24422393100562,-0.1778965820305558,0.0693374277030614,-0.0039904582004499645,0.014003120064365828,0.009887086507424092,67.23295139893003,0,1.0
2017-01-10,1.1881147330207584,49.14674926621281,0.0992205120215388,-0.1621586124209244,49.21383661058303,-0.1603967689170744,0.0174998131134813,-0.011527293573672437,0.014498622329406824,0.011693594380836725,59.95058889334224,0,1.0
2017-01-11,1.1961232915400595,49.18315339681957,-0.0446970091680896,-0.1439175211896284,49.00515196797454,-0.3416177346487572,-0.1812209657316827,0.006740559894362619,0.013946770236187922,0.02052858309361305,59.797237403930154,0,1.0
2017-01-12,1.1768098153139388,49.15280006297161,-0.0184110885489729,0.0262859206191166,48.99648153192753,-0.0825807996926926,0.2590369349560646,-0.01614672698267894,0.014318579230949697,0.008818418722243093,50.19654955833779,0,1.0
2017-01-13,1.194984309007573,49.44654671259693,0.0999324821280325,0.1183435706770055,49.029924977216965,-0.0613038777886885,0.021276921904004,0.015443866508528137,0.014565238094035083,0.025914322138667734,51.31154068440121,0,1.0
2017-01-16,1.1707815073421441,49.3140945421509,0.0436470484437805,-0.0562854336842519,48.97401059901552,-0.0103804563196803,0.0509234214690081,-0.02025365645640076,0.014819256091258656,0.002884622455989083,49.05587112527397,0,1.0
2017-01-17,1.1374367862008015,49.72054747097052,0.1892491359996313,0.1456020875558508,42.99222198111757,-2.0014198502699827,-1.9910393939503024,-0.02848073780823579,0.016073801428239914,-0.0040351384185569605,42.190950854190845,0,1.0
2017-01-18,1.1399199532048696,50.33210371530621,0.2951856675697613,0.1059365315701299,43.90694078951724,-1.7076613958999118,0.2937584543700708,0.00218312528150455,0.01594644758364164,-0.0042254935361258905,43.91643169101073,0,1.0
2017-01-19,1.1551000302767167,50.34760614015572,0.3445038660016095,0.0493181984318482,44.000704768073305,-1.657768610314065,0.0498927855858468,0.013316792138929223,0.01615092136280323,-0.031421918906934354,47.910559105421804,0,1.0
2017-01-20,1.1615358145883168,50.60087551418981,0.2934426810730954,-0.051061184928514,43.70257989073186,0.2367859698714269,1.894554580185492,0.005571625091255861,0.01596253317520677,-0.03749630565392881,48.75422802417312,0,1.0
2017-01-23,1.1466628664002427,50.95481355063379,0.2075699451091921,-0.0858727359639033,43.711659445719306,-0.065093781265979,-0.301879751137406,-0.01280455410954806,0.01590426208265418,-0.04601389461145999,51.02422353680888,0,1.0
2017-01-24,1.1526128145749,51.78353058723178,0.4786414823586824,0.2710715372494903,43.99947307697627,-0.0004105636990061,0.0646832175669729,0.0051889254889154746,0.01573383965811917,-0.029880883940893055,51.71772482278271,0,1.0
2017-01-25,1.1895926136993757,52.16249041886599,0.5205383015587302,0.0418968192000477,44.029328082055926,0.1089160637746786,0.1093266274736848,0.03208345305280558,0.017361017876836082,-0.00545987013786442,49.31589975168283,0,1.0
2017-01-26,1.2199216227531906,52.74150981328542,0.5955654208838865,0.0750271193251563,44.11658626780823,0.134975607362989,0.0260595435883104,0.025495290324221376,0.01814447161886476,0.036634473028890335,52.80744380986346,0,1.0
2017-01-27,1.2314643442339717,52.72564858280714,0.3140393318584529,-0.2815260890254336,43.79221472756147,-0.0690861164716096,-0.2040617238345987,0.00946185497944585,0.018186396221478794,0.03052762697503142,56.12743259427507,0,1.0
2017-01-30,1.2246630763447754,52.2854871624492,0.0409989145277336,-0.2730404173307192,43.81651532973038,-0.0709375841085062,-0.0018514676368965,-0.005522910932047265,0.018284766093357194,0.04602188253293371,57.822218816049045,0,1.0
