Date,Market_Price_A,Market_Price_B,RMT_Raw_S,RMT_Threshold_S,RMT_Ratio_S,RMT_Vel_S,RMT_Accel_S,RMT_Raw,RMT_Threshold,RMT_Ratio,RMT_Vel,RMT_Accel,RMT_Raw_L,RMT_Threshold_L,RMT_Ratio_L,RMT_Vel_L,RMT_Accel_L,Return,Vol_20,Momentum_10,RSI_14,E_pot,E_pot_Vel,E_pot_Accel,Target,Sample_Weight
2025-08-12,2.5288027211698325,8.75706962103158,26.937151158383585,4.963454761751991,5.427097143296086,0.6473817643588973,0.1704776818896825,45.908097461281045,3.429951660386443,13.384473603954149,-0.0213851676950298,0.0719111893551698,44.13385685056852,3.094983792965888,14.259802248681744,-0.0213538433178257,0.0348335328578741,0.01791964338977481,0.012203515206359738,0.03989008675516237,74.53168491884487,2.805009922378976,0.3059188494059698,0.06789803711140688,0.0,1.0
2025-08-13,2.550575476378393,8.866390985633426,26.8543236067466,4.963454761751991,5.4104096633828505,0.4789620292312193,-0.1684197351276779,45.8819416593296,3.429951660386443,13.376847898247116,-0.0370557126982689,-0.015670545003239,44.121970576095386,3.094983792965888,14.255961752166012,-0.0263740554432274,-0.0050202121254017,0.008609906587924154,0.012164106325232453,0.0587326374271826,68.79923725723754,3.0424058140075863,0.3040695861265667,-0.0018492632794031016,0.0,1.0
2025-08-14,2.518548370655332,8.534206911880693,27.240228145597094,4.963454761751991,5.488158843615992,0.4465990945294251,-0.0323629347017941,45.81417470793652,3.429951660386443,13.357090491116358,-0.0304697444929331,0.0065859682053357,44.06604941944673,3.094983792965888,14.237893432462448,-0.020593458746454,0.0057805966967734,-0.012556815518565467,0.012754484772907049,0.04408877894741203,57.03537144785249,2.383335299400376,0.07895571411160188,-0.22511387201496483,0.0,1.0
2025-08-15,2.5694978143701044,8.816670170056447,27.79509357160847,4.963454761751991,5.599949008459867,0.4118410772052492,-0.0347580173241759,45.95236323612265,3.429951660386443,13.397379259550652,0.0076832965195805,0.0381530410125137,44.03065728032996,3.094983792965888,14.226458109538555,-0.0332404607905729,-0.0126470020441189,0.020229686397293722,0.013146671005569419,0.05647105323569912,68.27189037014533,3.2847282358494394,0.21342286480398648,0.1344671506923846,0.0,1.0
2025-08-18,2.5792258314112173,8.90819670854291,28.446440216617148,4.963454761751991,5.731177492705943,0.4026204532586916,-0.0092206239465575,46.13114467453889,3.429951660386443,13.44950286248099,0.0439306644148516,0.036247367895271,43.920335091809534,3.094983792965888,14.190812627720153,-0.0534054593273509,-0.020164998536778,0.003785960426472501,0.013127611622872008,0.06053177329466375,72.91840333342705,3.028799683070389,0.05541457025209745,-0.15800829455188903,0.0,1.0
2025-08-19,2.5754929770868134,8.862645504149251,28.00955412070323,4.963454761751991,5.643156927014374,0.2144805924639286,-0.188139860794763,46.02836454587491,3.429951660386443,13.419537388083487,0.0240534169187682,-0.0198772474960833,43.8180080117277,3.094983792965888,14.157750393173272,-0.0631697677681586,-0.0097643084408076,-0.001447277039080208,0.013092698732977482,0.07321643173774328,77.49162754355767,2.3474341073848297,-0.09020502346719075,-0.1456195937192882,0.0,1.0
2025-08-20,2.5579557608407986,8.690424912946925,28.09850517605064,4.963454761751991,5.661078124973678,0.24883631386081,0.0343557213968814,46.02800991662151,3.429951660386443,13.41943399617348,0.0292136514583774,0.0051602345396091,43.78145617068936,3.094983792965888,14.14594036653552,-0.0681028810812023,-0.0049331133130436,-0.00680926579961072,0.013310569793323379,0.06058370396521995,72.98460913114522,2.014298554708817,-0.20313092387727635,-0.1129259004100856,0.0,1.0
2025-08-21,2.5374563420619407,8.541247348081582,28.0670668078026,4.963454761751991,5.654744156043348,0.1653677324411049,-0.0834685814197051,46.16981466342989,3.429951660386443,13.460777070609812,0.0711279910986775,0.0419143396403001,43.7257185774323,3.094983792965888,14.127931356800564,-0.0680661684028862,3.671267831606429e-05,-0.008013984875219204,0.010681518354201803,0.04139687875217701,66.57698378186679,1.6928525470834441,-0.13046034159112369,0.07267058228615267,0.0,1.0
2025-08-22,2.551896958698492,8.533201690555565,28.19027630047564,4.963454761751991,5.679567489505049,0.0790365457734303,-0.0863311866676745,45.77156729243802,3.429951660386443,13.344668329022769,-0.0361591887369243,-0.1072871798356018,43.64452590637633,3.094983792965888,14.10169772312516,-0.0772262747907248,-0.0091601063878385,0.005690981317462374,0.010039911500202196,0.040818962607346077,68.0591209237322,1.7280513466468395,-0.3019081286087467,-0.17144778701762303,0.0,1.0
2025-08-25,2.557621400089289,8.705994249236854,28.25459423165177,4.963454761751991,5.692525788565567,-0.0383691969930737,-0.117405742766504,45.85433942424292,3.429951660386443,13.368800485974385,-0.0553610500591972,-0.0192018613222728,43.642937164272425,3.094983792965888,14.101184395040043,-0.0554795855074203,0.0217466892833044,0.0022432102406346743,0.009615847714475122,0.0295200340106323,75.83811079135626,1.5121119506324225,-0.2954448237475405,0.0064633048612062205,0.0,1.0
