,RMT_Raw,RMT_Vel,RMT_Accel,RMT_Zscore
2016-09-09,55.03159590632827,-0.048976260441158104,-0.03342896118765282,
2016-09-12,55.135422702839236,-0.053367653331292786,-0.004391392890134682,
2016-09-13,54.31495324130452,-0.19891633570963307,-0.1455486823783403,
2016-09-14,54.37591964354954,-0.16897750338069528,0.029938832328937792,
2016-09-15,53.798446668183225,-0.2807217851062376,-0.1117442817255423,
2016-09-16,53.96264607204354,-0.2137899668569503,0.06693181824928729,
2016-09-20,53.96399926305984,-0.23428468795586355,-0.02049472109891326,
2016-09-21,53.97478938814599,-0.0680327706317172,0.16625191732414635,
2016-09-23,54.300762836371575,-0.015031361435589474,0.053001409196127724,
2016-09-26,54.198666049097504,0.08004387618285591,0.09507523761844539,
2016-09-27,53.671089156881706,-0.05831138303236827,-0.13835525921522418,
2016-09-28,52.9756925169327,-0.19766134922542733,-0.13934996619305906,
2016-09-29,53.09121183221058,-0.1767155111870835,0.020945838038343823,
2016-09-30,52.2888096675591,-0.4023906337625007,-0.22567512257541722,
2016-10-03,51.5837705627475,-0.5229790972699888,-0.12058846350748809,
2016-10-04,51.70315676489157,-0.39358647839804206,0.12939261887194675,
2016-10-05,51.314080801455304,-0.3323223430954698,0.06126413530257224,
2016-10-06,51.35854615360304,-0.3465331357215078,-0.014210792626037971,
2016-10-07,51.46536406770324,-0.16468911997117885,0.18184401575032894,
2016-10-11,51.397193357330835,-0.0373154410833223,0.12737367888785656,
2016-10-12,51.41578250510638,-0.05747485195704627,-0.02015941087372397,
2016-10-13,50.76442359150596,-0.10993144198987181,-0.052456590032825545,
2016-10-14,50.041707966144614,-0.263367637491676,-0.1534361955018042,
2016-10-17,50.18128339780841,-0.2568161339789725,0.006551503512703505,
2016-10-18,50.3175851055444,-0.21592165035728783,0.040894483621684685,
2016-10-19,50.253684447558214,-0.2324196115096342,-0.016497961152346363,
2016-10-20,50.36445271059547,-0.07999417618209037,0.15242543532754382,
2016-10-21,50.607432149761635,0.11314483672340003,0.1931390129054904,
2016-10-24,50.47642468767473,0.05902825797326727,-0.05411657875013276,
2016-10-25,50.77849500860897,0.0921819806129136,0.03315372263964633,
2016-10-26,50.71002794605174,0.091268699698702,-0.0009132809142116116,
2016-10-27,50.83910111491832,0.0949296808645741,0.0036609811658721014,
2016-10-28,50.72334201619855,0.02318197328737881,-0.07174770757719529,
2016-10-31,50.66744605346382,0.03820427315782382,0.01502229987044501,
2016-11-01,50.4962916447565,-0.056440672770499134,-0.09464494592832295,
2016-11-02,50.21492058311632,-0.09902147258708993,-0.0425807998165908,
2016-11-04,50.23330522337276,-0.12115917830910661,-0.022137705722016676,
2016-11-07,50.30364827644067,-0.08393874795157785,0.037220430357528755,
2016-11-08,50.40032803427017,-0.05342360383873057,0.03051514411284728,
2016-11-09,50.25670425248109,-0.047917478455076434,0.005506125383654137,
2016-11-10,52.193108559864605,0.3956375953496547,0.44355507380473114,
2016-11-11,54.97674771126998,0.9486884975794396,0.5530509022297849,
2016-11-14,54.14022822651229,0.7673159900143389,-0.1813725075651007,
2016-11-15,54.2602150063261,0.7719773944111807,0.004661404396841817,
2016-11-16,54.21296811132003,0.7912527717677733,0.01927537735659257,
2016-11-17,54.136854989113715,0.38874928584982626,-0.40250348591794705,
2016-11-18,54.11295927508793,-0.17275768723639828,-0.5615069730862245,
2016-11-21,53.89450430427082,-0.04914478444830195,0.12361290278809633,
2016-11-22,53.89972954803243,-0.07209709165873335,-0.0229523072104314,
2016-11-24,52.765711619360566,-0.28945129839189576,-0.21735420673316241,
2016-11-25,52.5125092903842,-0.3248691397458998,-0.035417841354004054,
2016-11-28,52.46170060097821,-0.3302517348219425,-0.005382595076042662,
2016-11-29,51.6606811786652,-0.44676462512112636,-0.11651289029918388,
2016-11-30,51.667838282260355,-0.44637825315442115,0.00038637196670521234,
2016-12-01,51.41628348685671,-0.2698856265007592,0.17649262665366194,
2016-12-02,51.31185640474542,-0.24013057712776487,0.029755049372994335,
2016-12-05,51.01332534818014,-0.28967505055960885,-0.04954447343184398,
2016-12-06,51.02080200277971,-0.12797583517709654,0.1616992153825123,
2016-12-07,44.35021320717931,-1.4635250150162165,-1.33554917983912,
2016-12-08,45.09023517619085,-1.2652096621331665,0.1983153528830499,
2016-12-09,45.255600797757026,-1.2112511213976802,0.05395854073548634,
2016-12-12,44.912331988847285,-1.2201986718665694,-0.008947550468889176,
2016-12-13,44.703328693859056,-1.2634946617841294,-0.04329598991756001,
2016-12-14,44.62052861860754,0.05406308228564427,1.3175577440697737,
2016-12-15,44.64040445307145,-0.08996614462387953,-0.1440292269095238,
2016-12-16,44.65062417369641,-0.12099532481212094,-0.031029180188241412,
2016-12-19,43.982493449063625,-0.18596770795673478,-0.06497238314461384,
2016-12-20,43.994248393804014,-0.141816060011017,0.0441516479457178,
2016-12-21,43.821002913342994,-0.15990514105289577,-0.018089081041878785,
2016-12-22,42.170530573846925,-0.49397477584491156,-0.3340696347920158,
2016-12-26,41.49731282981756,-0.6306622687757653,-0.1366874929308537,
2016-12-27,41.440908814877645,-0.5083169268372032,0.12234534193856206,
2016-12-28,41.56651947475382,-0.4855457838100321,0.022771143027171092,
2016-12-29,41.98245975864982,-0.3677086309386439,0.11783715287138818,
2016-12-30,42.305323980232636,0.026958681277143626,0.39466731221578755,
2017-01-04,42.42143037316594,0.18482350866968034,0.1578648273925367,
2017-01-05,43.13167584492273,0.33815340600902033,0.15332989733934,
2017-01-06,42.972608478349734,0.28121780071918323,-0.0569356052898371,
2017-01-10,43.0177222624382,0.20705250075767623,-0.074165299961507,
2017-01-11,42.70827222828491,0.08058964961045234,-0.1264628511472239,
2017-01-12,43.01213724140097,0.11814137364700628,0.037551724036553935,
2017-01-13,43.352871054778,0.04423904197105344,-0.07390233167595284,
2017-01-16,44.10683236027163,0.22684477638438239,0.18260573441332895,
2017-01-17,45.00664378477137,0.39778430446663293,0.17093952808225055,
2017-01-18,45.13331507995282,0.48500857033357647,0.08722426586694354,
2017-01-19,44.54043973739607,0.3056604991990284,-0.1793480711345481,
2017-01-20,44.85381038681723,0.3001878664078461,-0.005472632791182264,
2017-01-23,45.023149310944966,0.18326339013466963,-0.11692447627317648,
2017-01-24,44.72656867267287,-0.05601502241970735,-0.23927841255437698,
2017-01-25,44.75617798231613,-0.07542741952734389,-0.019412397107636536,
2017-01-26,45.09697125574175,0.11130630366914573,0.18673372319648962,
2017-01-27,45.501382352119975,0.12951439306054624,0.018208089391400506,
2017-01-30,45.533843144594734,0.1021387667299507,-0.027375626330595537,
2017-01-31,45.09709048761858,0.07410436298913936,-0.028034403740811342,
2017-02-01,45.37712896968509,0.12419019747380133,0.05008583448466197,
2017-02-02,44.755959308389635,-0.06820238947042867,-0.19239258694423,
2017-02-03,44.99886040354316,-0.10050438971536124,-0.03230200024493257,
2017-02-06,44.69635905735656,-0.16749681744763478,-0.06699242773227354,
2017-02-07,44.73087157118251,-0.07324378328721082,0.09425303416042397,
2017-02-08,44.6191308896444,-0.15159961600814142,-0.07835583272093061,
2017-02-09,44.62985175303427,-0.02522151107107362,0.1263781049370678,
2017-02-10,44.383793415876475,-0.12301339753333451,-0.09779188646226089,
2017-02-13,44.567953477792436,-0.025681115912824737,0.09733228162050978,
2017-02-14,44.60330620523463,-0.02551307318957896,0.00016804272324577596,
2017-02-15,44.666459040014324,0.009465630073982823,0.03497870326356178,
2017-02-16,44.74966679661646,0.023963008716442857,0.014497378642460035,
2017-02-17,44.84803671104329,0.0928486590333577,0.06888565031691485,
2017-02-20,44.973119230482055,0.0810331505379267,-0.011815508495431004,
2017-02-21,44.95943480212526,0.07122571937813404,-0.009807431159792657,
2017-02-22,45.039873560026564,0.0746829040024366,0.003457184624302556,
2017-02-23,45.13339539116207,0.07674571890913029,0.0020628149066936885,
2017-02-24,45.12651106733272,0.055694871257884415,-0.021050847651245874,
2017-02-27,44.71441616064384,-0.05174061396764529,-0.1074354852255297,
2017-02-28,45.07046396085766,0.022205831746475724,0.07394644571412101,
2017-03-01,45.11690493308334,0.015406274611358128,-0.006799557135117595,
2017-03-02,45.08867711021905,-0.008943656188606042,-0.02434993079996417,
2017-03-03,45.325517814274384,0.03980134938833402,0.04874500557694006,
2017-03-06,45.4827933411728,0.15367543610579304,0.11387408671745902,
2017-03-07,44.86924327356806,-0.04024413745791833,-0.19391957356371137,
2017-03-08,45.064208142694085,-0.01053935807784967,0.029704779380068658,
2017-03-09,44.86085564516878,-0.04556429301005949,-0.03502493493220982,
2017-03-10,44.82664441297067,-0.09977468026073666,-0.05421038725067717,
2017-03-13,44.62300426740679,-0.17195781475320615,-0.07218313449246949,
2017-03-14,44.56779912185941,-0.06028883034172594,0.11166898441148021,
2017-03-15,44.0954236022307,-0.19375690809268065,-0.1334680777509547,
2017-03-16,44.101952034110084,-0.15178072221173977,0.041976185880940875,
2017-03-17,44.06842019315839,-0.15164484396245825,0.00013587824928151804,
2017-03-21,44.21399435313837,-0.08180198285367624,0.06984286110878202,
2017-03-22,44.275080454258834,-0.058543733520124874,0.023258249333551362,
2017-03-23,45.33711052795478,0.24833738514482206,0.30688111866494694,
2017-03-24,45.52781344770164,0.28517228271830675,0.03683489757348468,
2017-03-27,45.369844860829346,0.26028493353419435,-0.024887349184112395,
2017-03-28,45.714918884808874,0.30018490633409556,0.03989997279990121,
2017-03-29,46.05779702189374,0.3565433135269913,0.056358407192895754,
2017-03-30,45.971875876601906,0.12695306972941722,-0.2295902437975741,
2017-03-31,46.00952298467159,0.09634190739399173,-0.03061116233542549,
2017-04-03,46.243266436067344,0.17468431504759963,0.07834240765360789,
2017-04-04,46.150949992368766,0.08720622151197688,-0.08747809353562275,
2017-04-05,46.272162221731136,0.04287303996748193,-0.04433318154449495,
2017-04-06,46.19811883363848,0.045248591407315075,0.0023755514398331457,
2017-04-07,46.64310992300119,0.12671738766592,0.08146879625860493,
2017-04-10,46.751753502059245,0.1016974131983801,-0.025019974467539896,
2017-04-11,47.1247655516541,0.19476311185706408,0.09306569865868397,
2017-04-12,47.29503379704949,0.20457431506368096,0.00981120320661688,
2017-04-13,47.713999718209585,0.3031761769142136,0.09860186185053266,
2017-04-14,48.111032508576706,0.29358451711510014,-0.009591659799113472,
2017-04-17,47.885640304035554,0.22677736039526053,-0.06680715671983961,
2017-04-18,47.680944910381236,0.11123587174543559,-0.11554148864982494,
2017-04-19,47.62295149327163,0.06558353924442173,-0.04565233250101386,
2017-04-20,47.57092250055813,-0.028615443530291884,-0.09419898277471361,
2017-04-21,43.19033308769737,-0.9841398841758604,-0.9555244406455685,
2017-04-24,35.06807031952012,-2.5635139969030902,-1.5793741127272298,
2017-04-25,35.87977990897017,-2.3602330002822143,0.20328099662087595,
2017-04-26,35.62036033355006,-2.400518231944311,-0.04028523166209652,
2017-04-27,36.16885235060384,-2.280414029990858,0.12010420195345262,
2017-04-28,36.17945554425286,-1.4021755086889058,0.8782385213019523,
2017-05-01,36.17906899370771,0.22219973483752398,1.6243752435264298,
2017-05-02,36.141774293148785,0.05239887683571709,-0.1698008580018069,
2017-05-08,36.0497883052691,0.08588559434380727,0.03348671750809018,
2017-05-09,37.23299687999777,0.2128289058787871,0.12694331153497984,
2017-05-10,37.36207856683514,0.23652460451645396,0.02369569863766685,
2017-05-11,37.39528117570321,0.24324243639910037,0.006717831882646408,
2017-05-12,37.320476826573284,0.23574050668490543,-0.007501929714194944,
2017-05-15,37.33684102880633,0.2574105447074402,0.021670038022534754,
2017-05-16,37.10340301257363,-0.025918773484825408,-0.2833293181922656,
2017-05-17,37.0293259020367,-0.06655053295968827,-0.04063175947486286,
2017-05-18,37.62072559526985,0.04508888391332988,0.11163941687301815,
2017-05-19,37.909977110454314,0.11790005677620741,0.07281117286287753,
2017-05-22,37.921660894632524,0.11696397316523388,-0.000936083610973526,
2017-05-23,37.94130685588925,0.16758076866312166,0.05061679549788778,
2017-05-24,37.59631384463518,0.11339758851970316,-0.0541831801434185,
2017-05-25,37.59956578260153,-0.004231962533665978,-0.11762955105336914,
2017-05-26,37.945408510076184,0.007086279924372718,0.011318242458038696,
2017-05-29,38.27790994269613,0.07124980961272342,0.0641635296883507,
2017-05-30,38.45173947714643,0.10208652425143327,0.03083671463870985,
2017-05-31,38.53745274729486,0.188227780531939,0.08614125628050573,
2017-06-01,38.588201979120875,0.19772723930387315,0.009499458771934144,
2017-06-02,38.994380643717435,0.20979442672824433,0.012067187424371184,
2017-06-05,39.735456955723365,0.291509402605449,0.08171497587720467,
2017-06-06,39.58830060117984,0.22731222480668123,-0.06419717779876777,
2017-06-07,39.74072811397596,0.24065507333621383,0.013342848529532603,
2017-06-08,39.705531553239226,0.22346591482367018,-0.017189158512543656,
2017-06-09,39.53293211964307,0.10771029518513586,-0.11575561963853431,
2017-06-12,39.41946680605428,-0.0631980299338224,-0.17090832511895826,
2017-06-13,38.90766971766251,-0.1361261767034634,-0.07292814676964099,
2017-06-14,38.79988413531942,-0.18816879573131473,-0.052042619027851345,
2017-06-15,37.381470933641594,-0.464812123919522,-0.27664332818820725,
2017-06-16,37.34064662060905,-0.43845709980680425,0.02635502411271773,
2017-06-19,37.51291539612498,-0.38131028198586137,0.057146817820942886,
2017-06-20,37.4613267055457,-0.2892686024233555,0.09204167956250586,
2017-06-21,37.53806625820762,-0.25236357542235766,0.03690502700099785,-1.4635398281860363
2017-06-22,37.36639919204377,-0.0030143483195672616,0.2493492271027904,-1.4758259424014355
2017-06-23,37.30640004661997,-0.006849314797818806,-0.0038349664782515447,-1.4740952429946426
2017-06-26,37.07523560769346,-0.08753595768629907,-0.08068664288848026,-1.4946563840578249
2017-06-27,36.51025676896263,-0.19021398731662487,-0.1026780296303258,-1.55841431489956
2017-06-28,36.565365311744536,-0.19454018929261707,-0.0043262019759922055,-1.5415163688193416
2017-06-29,36.15236591860927,-0.24280665468689477,-0.0482664653942777,-1.585299225770026
2017-06-30,36.284105740497196,-0.20445886122455903,0.038347793462335744,-1.5575659168253673
2017-07-03,35.80153854094785,-0.254739413349121,-0.05028055212456195,-1.613151802698218
2017-07-04,35.851874556972575,-0.13167644239800325,0.12306297095111773,-1.5980397646160327
2017-07-05,35.48364678106516,-0.21634370613588771,-0.08466726373788447,-1.638326951782662
2017-07-06,34.65924775178955,-0.29862363336393827,-0.08227992722805055,-1.7391776214328643
2017-07-07,34.77852569456506,-0.3011160091864227,-0.002492375822484405,-1.7136778594858506
2017-07-10,34.83885698849427,-0.1925363104907163,0.10857969869570638,-1.6960869042723032
2017-07-11,34.33320109204983,-0.30373469298454836,-0.11119838249383207,-1.7523754178667557
2017-07-12,34.70723395181767,-0.15528256584949673,0.14845212713505163,-1.6908326146402075
2017-07-13,34.75282872523145,0.018716194688380483,0.17399876053787722,-1.6739936945914735
2017-07-14,35.136905311966245,0.07167592348022822,0.05295972879184774,-1.6115526495164247
2017-07-18,35.24405962976225,0.08104052825359531,0.009364604773367091,-1.5873398569303931
2017-07-19,35.398141476441374,0.2129880768783181,0.1319475486247228,-1.5586565012240534
2017-07-20,35.36204102740734,0.13096141511792325,-0.08202666176039486,-1.558003771597572
2017-07-21,35.45928872121733,0.14129199919717905,0.0103305840792558,-1.5398685688323253
2017-07-24,33.73252229079215,-0.28087660423481964,-0.4221686034319987,-1.7737199648544826
2017-07-25,33.89206894055541,-0.2703981378413616,0.010478466393458064,-1.7454309916154784
2017-07-26,33.51119960344849,-0.3773883745985813,-0.10699023675721975,-1.793725381336061
2017-07-27,33.13155228544636,-0.44609774839219085,-0.06870937379360953,-1.8423457489563442
2017-07-28,33.14237324344795,-0.4633830955538869,-0.017285347161696052,-1.8326399396662714
2017-07-31,32.83887033498184,-0.17873039116204836,0.28465270439183854,-1.8681075020765185
2017-08-01,32.53293349589182,-0.27182708893272434,-0.09309669777067597,-1.9013171550563537
2017-08-02,32.33662068831897,-0.23491578302590455,0.03691130590681979,-1.9127445770563316
2017-08-03,32.15866496418467,-0.19457746425233324,0.0403383187735713,-1.9214912701151285
2017-08-04,32.07316420722087,-0.2138418072454229,-0.019264342993089656,-1.9168589332170447
2017-08-07,31.82818507745763,-0.20213705150483463,0.011704755740588269,-1.933831291209102
2017-08-08,31.306405608897247,-0.2453055773989128,-0.04316852589407816,-1.9887733752622037
2017-08-09,31.326731731766532,-0.20197779131049032,0.04332778608842247,-1.9665120786074062
2017-08-10,31.01568915733252,-0.22859516137043556,-0.026617370059945245,-1.991552658327582
2017-08-14,30.748847121753567,-0.26486341709345496,-0.036268255723019394,-2.0095152585462213
2017-08-15,31.160435027954684,-0.13355000990059196,0.131313407192863,-1.932211391728039
2017-08-16,31.573806141498242,0.05348010652019752,0.18703011642078948,-1.8567096002837018
2017-08-17,31.547775810013917,0.04420881564947976,-0.009271290870717763,-1.8439361470841213
2017-08-18,31.485596410286302,0.09398145059074992,0.049772634941270155,-1.8365425884682864
2017-08-21,31.958437508827046,0.24191807741469873,0.1479366268239488,-1.7538293492442103
2017-08-22,31.463561387146857,0.06062527183843258,-0.18129280557626615,-1.8070551063881468
2017-08-23,31.442108219339502,-0.026339584431742225,-0.0869648562701748,-1.7939545475058183
2017-08-24,31.476982132117215,-0.014158735579343329,0.012180848852398896,-1.7733084627248905
2017-08-25,31.630554535620515,0.0289916250668405,0.04315036064618383,-1.736839694653592
2017-08-28,31.705941227685987,-0.0504992562282105,-0.079490881295051,-1.7117068713764216
2017-08-29,31.646856999916295,0.03665912255388548,0.08715837878209598,-1.7055825869703367
2017-08-30,31.689827247332836,0.04954380559867033,0.01288468304478485,-1.685429008531496
2017-08-31,29.846590314697586,-0.32607836348392993,-0.37562216908260027,-1.925382059456997
2017-09-01,29.981055592625776,-0.3298997885989472,-0.003821425115017263,-1.88869834219638
2017-09-04,29.707948208439657,-0.3995986038492596,-0.06969881525031241,-1.908749286778243
2017-09-05,29.25230128535378,-0.4789111429125086,-0.07931253906324898,-1.9536261053122432
2017-09-06,28.621002888706553,-0.6137648717252517,-0.13485372881274316,-2.0214054166824247
2017-09-07,28.644731031308496,-0.24037185667782168,0.37339301504743005,-1.9985088367491655
2017-09-08,28.485903835177826,-0.29903035148959134,-0.05865849481176966,-2.0009373015968244
2017-09-11,28.130541304285252,-0.31548138083087807,-0.016451029341286727,-2.0300666215644894
2017-09-12,28.692704454398946,-0.11191936619096765,0.20356201463991042,-1.934764418220426
2017-09-13,28.91234410998447,0.05826824425558286,0.1701876104465505,-1.8876668660055735
2017-09-14,29.035702130077865,0.07819421975387542,0.01992597549829256,-1.8545700785927928
2017-09-15,28.021947295583505,-0.09279130791886203,-0.17098552767273745,-1.9749751608932584
2017-09-19,28.012713968332324,-0.023565467190586276,0.06922584072827576,-1.958132155032268
2017-09-20,29.103980527153432,0.08225521455089435,0.10582068174148063,-1.7931714721228516
2017-09-21,29.050089579479042,0.0275490938989158,-0.05470612065197855,-1.7851120487408345
2017-09-22,28.386646107007675,-0.1298112046140396,-0.1573602985129554,-1.8583047168835403
2017-09-25,27.92109776075317,-0.020169906966064133,0.10964129764797548,-1.9037167958423764
2017-09-26,27.806086631116745,-0.041325467443115826,-0.021155560477051694,-1.9014888431315158
2017-09-27,27.793134819303006,-0.26216914157008375,-0.22084367412696793,-1.885814682653994
2017-09-28,27.839015353462074,-0.24221484520339942,0.019954296366684332,-1.8631127232879496
2017-09-29,27.91570696766715,-0.09418782786810453,0.14802701733529489,-1.8367408620473271
2017-10-02,28.00525231227139,0.016830910303646363,0.1110187381717509,-1.8086683710507012
2017-10-03,27.67405738132469,-0.026405849958411665,-0.04323676026205803,-1.836236310015175
2017-10-04,27.579754778238105,-0.04267600821298245,-0.016270158254570788,-1.8320822777673023
2017-10-05,27.05655540508527,-0.15649198967535938,-0.11381598146237693,-1.8838043735862835
2017-10-06,26.453862231326454,-0.29236894726813745,-0.13587695759277807,-1.944033415574149
2017-10-10,26.529531922645862,-0.29514407792510866,-0.002775130656971214,-1.914140324996881
2017-10-11,26.347980875110583,-0.26521530124281867,0.029928776682289993,-1.9181580661274371
2017-10-12,26.511268887608527,-0.21369717812591915,0.05151812311689952,-1.8773127411202863
2017-10-13,26.29999052747182,-0.15131297552268919,0.062384202603229966,-1.8860743815658245
2017-10-16,24.499208785940834,-0.39093068907712336,-0.23961771355443418,-2.0992499273416976
2017-10-17,24.60077062481027,-0.38575225956711634,0.005178429510007021,-2.062563958177915
2017-10-18,24.818995352384878,-0.30579710454513886,0.07995515502197748,-2.011410990648951
2017-10-19,24.911837968084196,-0.3198861839048668,-0.014089079359727918,-1.9769822407259996
2017-10-20,24.955605229780087,-0.2688770595383474,0.05100912436651939,-1.9497897123806283
2017-10-23,25.259619793576462,0.15208220152712926,0.42095926106547665,-1.8905963481239514
2017-10-24,25.62735050835058,0.20531597670805724,0.05323377518092798,-1.8247917150041217
2017-10-25,25.50499973173378,0.13720087586978025,-0.06811510083827699,-1.8220891759068347
2017-10-26,24.38781642941153,-0.10480430773453264,-0.2420051836043129,-1.9439086234078309
2017-10-27,24.41679197703133,-0.10776265054974843,-0.0029583428152157865,-1.9199144916181583
2017-10-30,24.701251921198804,-0.11167357447553528,-0.003910923925786847,-1.8650892740591583
2017-10-31,24.697462686942004,-0.18597756428171408,-0.0743039898061788,-1.8471686448534157
2017-11-01,24.304055959991494,-0.2401887543484591,-0.05421119006674502,-1.8778551122634726
2017-11-02,24.484095351609934,0.019255784439682344,0.25944453878814144,-1.8371827304020043
2017-11-06,24.101671444531693,-0.06302410649992751,-0.08227989093960986,-1.8664396574783668
2017-11-07,23.727171040992854,-0.19481617604118995,-0.13179206954126244,-1.893891200598501
2017-11-08,24.285448292287867,-0.08240287893082865,0.1124132971103613,-1.8066935020485502
2017-11-09,24.046955613797714,-0.05142006923875542,0.030982809692073232,-1.8184755846843086
2017-11-10,23.627393247362892,-0.1713404208494076,-0.11992035161065218,-1.8520369862660002
2017-11-13,22.0714999775199,-0.4060342934023602,-0.2346938725529526,-2.022079978566657
2017-11-14,23.00402184299088,-0.14462983960039466,0.26140445380196553,-1.88824749192757
2017-11-15,22.62994524387585,-0.3311006096824016,-0.18647077008200696,-1.9164551208532983
2017-11-16,24.4261279420351,0.07583446564747831,0.40693507532987994,-1.6861385113018328
2017-11-17,24.720613873630484,0.21864412525351895,0.14280965960604064,-1.639421249204985
2017-11-20,24.834986017064633,0.5526972079089454,0.33405308265542644,-1.615393336551835
2017-11-21,24.997057837416587,0.3986071988851414,-0.154090009023804,-1.5859077643983455
2017-11-22,25.17262208406169,0.5085353680371654,0.10992816915202397,-1.5551230125455109
2017-11-24,25.166752345831043,0.14812488075919106,-0.3604104872779743,-1.5470522571958565
2017-11-27,25.183417849848887,0.09256079524367777,-0.055564085515513284,-1.5362349917384743
2017-11-28,25.134715490139783,0.059945894615033524,-0.03261490062864425,-1.5338137670428988
2017-11-29,24.98791146725916,-0.00182927403148625,-0.061775168646519774,-1.5426186574362373
2017-11-30,25.01654624398814,-0.031215168014711026,-0.029385893983224776,-1.5294147063705699
2017-12-01,24.779727518857193,-0.07740496539476993,-0.046189797380058906,-1.549621414339635
2017-12-04,24.68383784336763,-0.09991600129625056,-0.022511035901480625,-1.5513778838657337
2017-12-05,24.81583324700945,-0.06377644862606502,0.03613955267018554,-1.5246770178384779
2017-12-06,24.68062665172243,-0.061456963107346496,0.0023194855187185226,-1.531754656704402
2017-12-07,25.685227308745308,0.13373621295143323,0.19519317605877973,-1.3948943074630837
2017-12-08,26.289468546024363,0.30194820543343326,0.16821199248200003,-1.3094352788657553
2017-12-11,26.47550469863368,0.3583333710532095,0.056385165619776245,-1.2777473833664181
2017-12-12,26.39121093199077,0.315075536996261,-0.043257834056948496,-1.2778483433739711
2017-12-13,26.21626240627186,0.3071271509098885,-0.007948386086372494,-1.2896346799106755
