Date,target,Close,MAdivergence,code,ROE,SelfCapitalRatio,EPS,BPS,PER,PBR
2023-09-01,1,572.7,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.748601365789193,1.0446807389528567
2023-09-04,0,575.5,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.791374342608137,1.049788310227639
2023-09-05,0,574.8,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.7806810984034,1.0485114174089434
2023-09-06,0,585.8,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.948717793049255,1.0685768759884464
2023-09-07,1,574.9,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.782208704718363,1.0486938306687572
2023-09-08,1,572.3,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.742490940529343,1.0439510859136019
2023-09-11,1,576.8,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.811233224702647,1.0521596826052166
2023-09-12,0,600.1,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.167165496088868,1.0946619721418007
2023-09-13,0,595.6,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.098423211915563,1.0864533754501857
2023-09-14,0,609.1,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.304650064435476,1.1110791655250305
2023-09-15,0,617.3,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.429913782262386,1.1260370528297508
2023-09-19,0,620.1,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.47268675908133,1.1311446241045335
2023-09-20,0,615.6,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.403944474908027,1.1229360274129188
2023-09-21,0,628.2,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.59642287059328,1.1459200981494404
2023-09-22,0,620.3,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.475741971711255,1.1315094506241608
2023-09-25,0,614.3,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.384085592813516,1.120564655035341
2023-09-26,0,607.4,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.278680757081116,1.107978140108198
2023-09-27,0,603.9,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.225214536057436,1.1015936760147198
2023-09-28,0,609.9,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.316870914955174,1.1125384716035398
2023-09-29,0,613.1,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.36575431703397,1.118375695917577
2023-10-02,1,579.5,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.85247859520663,1.0570848406201858
2023-10-03,1,565.9,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.644724136371755,1.0322766372855274
2023-10-04,1,560.3,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.559178182733865,1.022061494735962
2023-10-05,1,578.0,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.829564500482196,1.0543486417229808
2023-10-06,1,576.0,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.799012374182949,1.0507003765267076
2023-10-10,1,585.4,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.942607367789407,1.067847222949192
2023-10-11,1,587.9,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.980797525663464,1.0724075544445335
2023-10-12,1,601.7,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-9.191607197128265,1.0975805842988193
2023-10-13,1,575.7,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.794429555238063,1.0501531367472665
2023-10-16,1,566.2,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.649306955316643,1.0328238770649685
2023-10-17,1,571.4,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.728742483694681,1.042309366575279
2023-10-18,1,576.4,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.805122799442797,1.051430029565962
2023-10-19,1,571.0,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.722632058434833,1.0415797135360243
2023-10-20,1,575.0,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.783736311033326,1.0488762439285708
2023-10-23,1,565.3,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.63555849848198,1.0311821577266453
2023-10-24,1,569.6,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.70124557002536,1.039025927898633
2023-10-25,1,570.9,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.72110445211987,1.0413973002762105
2023-10-26,1,555.5,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.485853079615675,1.0133056582649063
2023-10-27,1,561.5,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.577509458513413,1.024250453853726
2023-10-30,1,545.8,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.337675267064329,0.9956115720629807
2023-10-31,1,556.8,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.505711961710183,1.0156770306424838
2023-11-01,1,551.1,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.418638401757333,1.005279474833105
2023-11-02,1,554.4,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.469049410151088,1.011299112406956
2023-11-06,1,568.8,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.689024719505662,1.0375666218201236
2023-11-07,1,563.1,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.60195115955281,1.0271690660107449
2023-11-08,1,548.6,,4755,-0.11941117160029822,0.05415247387717576,-65.46189225623014,548.2057614789089,-8.380448243883274,1.0007191433377634
2023-11-09,1,550.6,,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.653512736379032,1.0417923265819942
2023-11-10,1,554.0,,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.688423639582244,1.048225479343307
2023-11-13,1,552.5,,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.673021770522003,1.045387323713316
2023-11-14,1,540.4,,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.5487800267693945,1.022492868298056
2023-11-15,1,562.1,,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.771593732507545,1.0635515197452579
2023-11-16,1,554.5,,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.6935575959356575,1.0491715312199705
2023-11-17,1,553.0,-0.03302519147150366,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.678155726875417,1.0463333755899797
2023-11-20,1,562.0,-0.01733362863837172,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.770566941236861,1.0633623093699252
2023-11-21,1,584.4,0.02134501561262065,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.000568185869789,1.1057454334444559
2023-11-22,1,576.0,0.005890981907933036,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.914317719132441,1.089851761916507
2023-11-24,1,577.9,0.00880265708972322,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.9338267532754125,1.0934467590478285
2023-11-27,1,579.2,0.01071911361981226,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.947175039794289,1.0959064939271541
2023-11-28,1,589.7,0.028300197859582668,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.054988123215974,1.1157735833370905
2023-11-29,1,602.8,0.05023276558971928,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.189497779675409,1.1405601425056775
2023-11-30,1,585.7,0.019862091381872362,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.013916472388665,1.1082051683237815
2023-12-01,1,560.0,-0.02440837336356102,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.750031115823207,1.0595781018632706
2023-12-04,1,565.0,-0.015491917159598164,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.801370679357343,1.069038620629907
2023-12-05,1,567.0,-0.012160702463500503,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.821906504770997,1.0728228281365615
2023-12-06,1,585.0,0.018028678825003506,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.006728933493886,1.1068806956964523
2023-12-07,1,583.2,0.013762509792287589,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.988246690621597,1.1034749089404632
2023-12-08,1,579.6,0.006557559254216485,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.951282204877019,1.096663335428485
2023-12-11,1,589.6,0.023071156889419558,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.053961331945291,1.1155843729617578
2023-12-12,1,579.4,0.004700393279339412,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.949228622335654,1.0962849146778195
2023-12-13,1,577.6,0.0009010882373327472,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.930746379463365,1.0928791279218304
2023-12-14,1,574.1,-0.005864493263913723,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.89480868498947,1.086256764785185
2023-12-15,1,590.8,0.02211939258750053,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.066282827193483,1.1178548974657503
2023-12-18,1,581.1,0.0050109304234734016,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.966684073937261,1.099501491058476
2023-12-19,1,577.5,-0.0013833650354486504,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.9297195881926825,1.0926899175464977
2023-12-20,1,576.6,-0.003130417143067845,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.920478466756538,1.0909870241685031
2023-12-21,1,578.8,0.0005324187715644797,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.9430678747115575,1.095149652425823
2023-12-22,1,578.8,0.000456324239113722,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.9430678747115575,1.095149652425823
2023-12-25,1,569.6,-0.015327878298951263,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.848603077808748,1.0777422978952123
2023-12-26,1,565.4,-0.022128648713466946,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.805477844440073,1.0697954621312378
2023-12-27,1,578.6,0.0006156570582660512,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.941014292170192,1.0947712316751577
2023-12-28,1,584.0,0.009681881051175697,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-5.996461020787058,1.104988591943125
2023-12-29,1,628.0,0.08447383447843944,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.448249179887454,1.1882411570895248
2024-01-04,1,625.1,0.07884490590525647,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.418472233037655,1.1827540562048757
2024-01-05,1,648.2,0.11736016621924784,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.655661016565363,1.2264616529067358
2024-01-09,1,671.9,0.15654462998834104,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.8990105477171655,1.271304511860592
2024-01-10,1,659.8,0.13461013754726095,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.774768803964557,1.2484100564453318
2024-01-11,1,643.7,0.10632549378175299,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.6094554093846405,1.217947186016763
2024-01-12,1,654.2,0.12337812497853526,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.717268492806325,1.2378142754266994
2024-01-15,1,651.4,0.1179761782171421,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.688518337227209,1.2325163849173828
2024-01-16,1,645.9,0.10788768922198015,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.63204481733966,1.222109814274083
2024-01-17,1,648.3,0.11114031138666013,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.656687807836044,1.2266508632820683
2024-01-18,1,652.3,0.11685005935531004,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.697759458663353,1.2342192782953774
2024-01-19,1,651.2,0.11376401611810816,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.6864647546858444,1.2321379641667176
2024-01-22,1,658.6,0.12517084282460134,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.762447308716364,1.2461395319413393
2024-01-23,1,654.5,0.11711279112636364,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.720348866618373,1.2383819065526975
2024-01-24,1,661.1,0.12628625945528474,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.788117090483433,1.2508697913246574
2024-01-25,1,661.5,0.12452571024465885,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.792224255566163,1.2516266328259884
2024-01-26,1,684.7,0.16069208688380096,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-7.030439830364553,1.295523439903181
2024-01-29,1,654.7,0.10791589293248847,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.722402449159739,1.238760327303363
2024-01-30,1,651.2,0.10012636586634976,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.6864647546858444,1.2321379641667176
2024-01-31,1,650.5,0.09733468286099874,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.679277215791065,1.2308134915393885
2024-02-01,1,624.2,0.052109950715003364,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.409231111601511,1.1810511628268812
2024-02-02,1,632.0,0.06453221220573771,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.489320830714762,1.195809572102834
2024-02-05,1,649.3,0.09186730104349312,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.666955720542871,1.2285429670353956
2024-02-06,1,643.2,0.07974537347909004,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.604321453031226,1.2170011341400995
2024-02-07,1,635.0,0.06446464971569577,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.520124568835244,1.2014858833628157
2024-02-08,1,619.0,0.03665643966291087,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.3558379655260095,1.1712122233095794
2024-02-09,1,617.5,0.033071677608025055,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.340436096465768,1.1683740676795884
2024-02-13,1,641.7,0.07196313306575573,4755,-0.18427345531182843,0.05227038334146682,-97.39077732274623,528.5122437083578,-6.588919583970986,1.2141629785101085
2024-02-14,1,631.3,0.05304186145818974,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-3.98362512302893,1.243269813537086
2024-02-15,1,731.2,0.21531240443043884,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.614013448374393,1.4400109102777088
2024-02-16,1,778.7,0.2883283331862704,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.913747637102214,1.5335564767960226
2024-02-19,1,792.5,0.3043406701924553,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.000828306669455,1.5607339255950274
2024-02-20,1,749.7,0.2288230049041463,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.730752027142071,1.4764444467111573
2024-02-21,1,767.3,0.25161215954344057,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.841811431807537,1.5111055408316272
2024-02-22,1,763.2,0.23936074621468836,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.815939638675241,1.503031081405836
2024-02-26,0,788.0,0.2731032700012924,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.972432436158399,1.5518717140301346
2024-02-27,1,771.7,0.24095987718512094,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.869576282973904,1.5197708143617448
2024-02-28,1,788.6,0.26218813421512555,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.976218552226539,1.553053342238787
2024-02-29,0,820.0,0.30528907377536285,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.174358626459247,1.6148918851582619
2024-03-01,0,821.1,0.2995241461536027,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.18129983925084,1.6170582035407912
2024-03-04,0,830.1,0.30606486531845256,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.238091580272953,1.6347826266705772
2024-03-05,1,822.2,0.2863973364597112,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.188241052042431,1.6192245219233208
2024-03-06,1,819.2,0.27461210840011707,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.169310471701726,1.6133163808800588
2024-03-07,0,838.6,0.29677471232611224,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.2917282245716155,1.6515223596264859
2024-03-08,1,825.4,0.26947117159239115,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.208433671072515,1.6255265390361333
2024-03-11,1,826.9,0.2647134397024274,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.2178989612428675,1.6284806095577642
2024-03-12,1,818.3,0.24482527113449531,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.1636312975995144,1.61154393856708
2024-03-13,1,806.7,0.22111821550534044,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.090433053615458,1.588699126533134
2024-03-14,1,800.7,0.20676766519770695,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.052571892934048,1.5768828444466103
2024-03-15,1,770.0,0.15599184099957772,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.858848954114172,1.516422867770563
2024-03-18,0,827.2,0.23569903438605458,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.219792019276938,1.6290714236620907
2024-03-19,0,850.2,0.26323859786756054,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.364926468555674,1.674367171660432
2024-03-21,0,873.1,0.29002103985752775,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.509429898489718,1.719465981623998
2024-03-22,0,866.4,0.2735083607058583,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.467151602395478,1.7062711332940463
2024-03-25,0,882.8,0.29010258858373195,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.570638774924663,1.7385689709972116
2024-03-26,0,879.1,0.27675704774925136,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.547291059171127,1.731282263710522
2024-03-27,0,865.8,0.2501588328385449,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.463365486327337,1.705089505085394
2024-03-28,0,856.0,0.22916921945839963,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.401525590547702,1.685789577677405
2024-03-29,0,849.8,0.21411100443469105,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.3624023911769125,1.6735794195213303
2024-04-01,0,875.6,0.24404216141669643,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.525205382106972,1.724389432493383
2024-04-02,0,841.8,0.19010816251899143,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.3119208436017,1.6578243767392986
2024-04-03,1,858.1,0.20704336034719792,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.414776996786196,1.6899252764076884
2024-04-04,1,858.2,0.200904526550877,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.415408016130886,1.690122214442464
2024-04-05,0,862.7,0.20081399794366228,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.443803886641943,1.6989844260073568
2024-04-08,0,886.3,0.22655661839599658,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.5927244519888175,1.7454618022143504
2024-04-09,0,905.2,0.24548696724198668,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.711987108135257,1.782683090786901
2024-04-10,0,892.1,0.22049879787959814,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.629323573980847,1.7568842082313236
2024-04-11,1,879.0,0.19599864299281755,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.546660039826437,1.7310853256757466
2024-04-12,1,874.0,0.18281374337543094,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.51510907259193,1.7212384239369767
2024-04-15,1,849.8,0.14446657101762087,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.3624023911769125,1.6735794195213303
2024-04-16,1,809.8,0.08609155464792102,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.109994653300851,1.5948042056111713
2024-04-17,1,800.3,0.06894040041744276,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.0500478155552875,1.5760950923075083
2024-04-18,1,785.0,0.044420003193131205,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.953501855817694,1.5459635729868726
2024-04-19,1,743.9,-0.013156149235093185,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.694152905150041,1.465022040694184
2024-04-22,1,760.8,0.006116752566867206,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.800795174402677,1.4983045685712264
2024-04-23,1,757.1,-0.001050276027317647,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.777447458649142,1.4910178612845366
2024-04-24,1,766.8,0.009232432318602164,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.838656335084086,1.5101208506577501
2024-04-25,1,737.8,-0.03046072170096463,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.655660725123942,1.4530088205728848
2024-04-26,1,737.8,-0.03157891052408673,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.655660725123942,1.4530088205728848
2024-04-30,1,763.5,0.0003389054750704369,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.817832696709312,1.5036218955101621
2024-05-01,1,755.0,-0.012717420110749974,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.764196052410648,1.4868821625542534
2024-05-02,1,752.2,-0.018056686926916737,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.746527510759324,1.4813678975805422
2024-05-07,1,797.6,0.03856690961238636,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.033010293248654,1.5707777653685728
2024-05-08,1,794.6,0.031996301125766874,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.014079712907949,1.5648696243253108
2024-05-09,0,790.6,0.024277244962825895,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-4.988838939120343,1.556992102934295
2024-05-10,0,807.7,0.04362994228615742,4755,-0.31209508303124966,0.048074930777452916,-158.47374702768067,507.77393058708617,-5.096743247062359,1.5906685068808881
