Date,4755,4689,4385,4443,4751,3697
2025-06-16,808.4,521.4,2680.5,2034.0,1508.0,1761.0
2025-06-17,810.6,525.0,2683.5,2045.0,1509.5,1740.5
2025-06-18,822.3,547.7,2808.0,2120.0,1540.5,1739.5
2025-06-19,812.6,541.5,2858.0,2158.0,1550.5,1764.5
2025-06-20,806.8,538.4,2775.0,2151.0,1547.5,1737.5
2025-06-23,791.5,524.9,2740.0,2131.0,1569.0,1715.0
2025-06-24,791.8,519.5,2686.0,2202.0,1584.0,1774.5
2025-06-25,777.8,513.8,2627.0,2166.0,1625.5,1761.0
2025-06-26,785.5,515.2,2607.0,2150.0,1643.5,1763.5
2025-06-27,791.8,516.5,2611.0,2136.0,1629.5,1740.0
2025-06-30,796.4,530.4,2674.0,2136.0,1650.0,1748.0
2025-07-01,785.0,538.5,2622.5,2105.0,1650.5,1786.0
2025-07-02,776.4,525.6,2544.0,2074.0,1584.5,1700.5
2025-07-03,778.2,520.3,2564.0,2036.0,1564.0,1712.5
2025-07-04,773.0,524.9,2611.0,2051.0,1545.0,1714.5
2025-07-07,772.0,530.3,2585.5,2068.0,1541.5,1700.0
2025-07-08,778.5,529.0,2615.0,2062.0,1528.5,1723.5
2025-07-09,783.2,531.9,2616.0,2049.0,1534.5,1682.5
2025-07-10,808.5,532.7,2559.0,2024.0,1520.0,1563.5
2025-07-11,800.4,514.8,2558.0,2010.0,1493.5,1497.5
2025-07-14,790.3,516.8,2420.0,1970.0,1487.5,1535.5
2025-07-15,795.0,513.2,2428.5,1899.0,1476.5,1547.0
2025-07-16,785.0,519.2,2376.0,1896.0,1502.5,1559.5
2025-07-17,784.8,538.0,2423.0,2000.0,1578.5,1626.0
2025-07-18,774.0,539.8,2375.5,1960.0,1543.0,1613.5
2025-07-22,770.5,552.9,2431.5,1972.0,1562.5,1618.0
2025-07-23,802.0,556.3,2448.5,1952.0,1586.0,1592.0
2025-07-24,797.1,565.1,2416.0,1960.0,1594.0,1610.0
2025-07-25,787.5,561.9,2347.0,1922.0,1573.0,1572.0
