Date,target,Close,MAdivergence_25,MAdivergence_60,MAdivergence_75,RSI_25,RSI_60,RSI_75,Volatility_25,Volatility_60,Volatility_75,Momentum_25,Momentum_60,Momentum_75,code,ROE,SelfCapitalRatio,OpProfitMargin,EPS,BPS,PER,PBR
2023-08-30,1,570.2,,,,,,,,,,,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.710411207915135,1.040120407457515
2023-08-31,1,568.3,,,,,,,,,,,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.68138668793085,1.0366545555210551
2023-09-01,1,572.7,,,,,,,,,,,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.748601365789193,1.0446807389528567
2023-09-04,0,575.5,,,,,,,,,,,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.791374342608137,1.049788310227639
2023-09-05,0,574.8,0.02805142403365307,,,53.82231404958675,,,,,,,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.7806810984034,1.0485114174089434
2023-09-06,0,585.8,0.04579503988231669,,,56.30498533724338,,,0.01944640458010444,,,0.04607142857142854,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.948717793049255,1.0685768759884464
2023-09-07,1,574.9,0.025530336004338117,,,52.5992438563327,,,0.019842098891994155,,,0.019507004788082982,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.782208704718363,1.0486938306687572
2023-09-08,1,572.3,0.018762460837368208,,,57.5788929125711,,,0.018246882564418428,,,0.05395948434622455,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.742490940529343,1.0439510859136019
2023-09-11,1,576.8,0.02558996315841869,,,54.495005549389546,,,0.017186589465366237,,,0.02889760970388866,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.811233224702647,1.0521596826052166
2023-09-12,0,600.1,0.06430147345719754,,,58.97948974487241,,,0.018870540331370755,,,0.0636299184686282,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.167165496088868,1.0946619721418007
2023-09-13,0,595.6,0.05356258402320804,,,59.276018099547485,,,0.018814279565907734,,,0.06604617862896012,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.098423211915563,1.0864533754501857
2023-09-14,0,609.1,0.07412919882059178,,,60.6031128404669,,,0.01914782069567947,,,0.07709991158267027,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.304650064435476,1.1110791655250305
2023-09-15,0,617.3,0.08430645138625406,,,63.35877862595418,,,0.019122751732310424,,,0.09976839479779076,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.429913782262386,1.1260370528297508
2023-09-19,0,620.1,0.08625582454542272,,,60.10389610389608,,,0.017967817434311407,,,0.06693048864418438,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.47268675908133,1.1311446241045335
2023-09-20,0,615.6,0.0752387672831183,,,60.95890410958903,,,0.017816355508879157,,,0.07247386759581875,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.403944474908027,1.1229360274129188
2023-09-21,0,628.2,0.0920659203115222,,,67.9915209326974,,,0.017232172842116374,,,0.12118507942173862,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.59642287059328,1.1459200981494404
2023-09-22,0,620.3,0.07201122647900567,,,74.67986030267747,,,0.014413451707059965,,,0.1583566760037347,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.475741971711255,1.1315094506241608
2023-09-25,0,614.3,0.05585386143787252,,,72.36322617033271,,,0.014691801695726196,,,0.14822429906542056,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.384085592813516,1.120564655035341
2023-09-26,0,607.4,0.03910767441064771,,,68.97891231964479,,,0.015066408801305867,,,0.12690166975881256,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.278680757081116,1.107978140108198
2023-09-27,0,603.9,0.029576235355092056,,,64.87285629804845,,,0.01447130286433305,,,0.09085982658959524,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.225214536057436,1.1015936760147198
2023-09-28,0,609.9,0.035610465116279036,,,67.26744186046508,,,0.014393846982281164,,,0.10790190735694827,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.316870914955174,1.1125384716035398
2023-09-29,0,613.1,0.03648228293210718,,,68.72832369942195,,,0.014292747160771068,,,0.11818347619916114,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.36575431703397,1.118375695917577
2023-10-02,1,579.5,-0.022693083466564158,,,58.89053987122336,,,0.01845069408508607,,,0.06604120676968361,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.85247859520663,1.0570848406201858
2023-10-03,1,565.9,-0.04657447468089983,,,53.535353535353515,,,0.01901058796363856,,,0.02666908563134962,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.644724136371755,1.0322766372855274
2023-10-04,1,560.3,-0.05558289902170322,,,48.30551340414769,,,0.018240465757803193,,,-0.011816578483245244,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.559178182733865,1.022061494735962
2023-10-05,1,578.0,-0.026260638692156793,,,51.83788878416587,,,0.01930093349811635,,,0.013679410733075992,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.829564500482196,1.0543486417229808
2023-10-06,1,576.0,-0.03013322197825875,,,51.81347150259067,,,0.019302071514894326,,,0.01354918177019182,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.799012374182949,1.0507003765267076
2023-10-10,1,585.4,-0.01514794651449186,,,52.922227335480876,,,0.01950725625721931,,,0.022175659158372607,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.942607367789407,1.067847222949192
2023-10-11,1,587.9,-0.01176668347621449,,,52.85714285714285,,,0.01950259095664032,,,0.021546481320590782,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.980797525663464,1.0724075544445335
2023-10-12,1,601.7,0.009604413600547751,,,55.845284658843994,,,0.02000246831088403,,,0.04679888656924169,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-9.191607197128265,1.0975805842988193
2023-10-13,1,575.7,-0.03336624287239823,,,47.93961648306816,,,0.021602715085786733,,,-0.01724137931034464,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.794429555238063,1.0501531367472665
2023-10-16,1,566.2,-0.04876147467172023,,,48.21501846532624,,,0.021533054139230758,,,-0.015133066620281688,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.649306955316643,1.0328238770649685
2023-10-17,1,571.4,-0.03996720363985835,,,49.81729598051158,,,0.021597725176014975,,,-0.0015726017822820237,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.728742483694681,1.042309366575279
2023-10-18,1,576.4,-0.03154046225292864,,,49.91896272285251,,,0.021611632937586705,,,-0.0006934812760055475,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.805122799442797,1.051430029565962
2023-10-19,1,571.0,-0.0387334850709082,,,43.6435124508519,,,0.019985597686003477,,,-0.04849191801366437,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.722632058434833,1.0415797135360243
2023-10-20,1,575.0,-0.030654906403409347,,,45.49036777583187,,,0.0200235219779617,,,-0.034586971121558174,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.783736311033326,1.0488762439285708
2023-10-23,1,565.3,-0.04418428492201988,,,40.249332146037396,,,0.01961616966054357,,,-0.07190937448694812,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.63555849848198,1.0311821577266453
2023-10-24,1,569.6,-0.033796758062436774,,,39.19347530584508,,,0.019448213347161007,,,-0.07727199092823578,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.70124557002536,1.039025927898633
2023-10-25,1,570.9,-0.02834793619672008,,,38.77737226277373,,,0.019416892639830947,,,-0.07934204160619263,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.72110445211987,1.0413973002762105
2023-10-26,1,555.5,-0.05067401290604823,-0.03598915957806812,,36.94046066927424,49.55839057899902,,0.019984217829800175,,,-0.09762833008447047,,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.485853079615675,1.0133056582649063
2023-10-27,1,561.5,-0.03602502386331629,-0.0256190746128797,,35.07829977628636,50.1454898157129,,0.019582433269655614,0.019371075801691486,,-0.10617637695001603,0.00267857142857153,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.577509458513413,1.024250453853726
2023-10-30,1,545.8,-0.05816008172506154,-0.05236748973455983,,33.89537397319501,48.28370946330363,,0.02008877089059704,0.01968744468886297,,-0.12010317588263741,-0.032097889696754756,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.337675267064329,0.9956115720629807
2023-10-31,1,556.8,-0.035349720376158356,-0.033654889142791196,,37.833262801523496,51.33359103208349,,0.02067129518965402,0.01926018418184767,,-0.0936024743610614,0.02541436464088398,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.505711961710183,1.0156770306424838
2023-11-01,1,551.1,-0.0414852022429698,-0.0432845321451304,,38.02637175669929,49.060336300692384,,0.020657169697779643,0.018848892891777404,,-0.09269015475798481,-0.01694612914734217,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.418638401757333,1.005279474833105
2023-11-02,1,554.4,-0.0324134512681248,-0.037282720058346736,,39.463601532567054,49.030087094220114,,0.020741223543357654,0.018846429147033127,,-0.08196721311475408,-0.017369727047146566,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.469049410151088,1.011299112406956
2023-11-06,1,568.8,-0.004424778761061982,-0.012565714665980002,,41.55363748458692,50.98229916358684,,0.0214021418804675,0.019099537383576087,,-0.06738809640924748,0.018077680329335877,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.689024719505662,1.0375666218201236
2023-11-07,1,563.1,-0.010939212545316499,-0.0223930046093883,,39.829129373474366,49.76608187134504,,0.02138779805039973,0.019084152893950466,,-0.0815527646387213,-0.004244031830238693,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.60195115955281,1.0271690660107449
2023-11-08,1,548.6,-0.034311343937249536,-0.04721656168951473,,43.18482576091751,48.786546913816174,,0.019136449857076576,0.01935152597436059,,-0.0533218291630716,-0.022626046677356015,,4755,-0.11941117160029822,0.05415247387717576,-0.12858449835526317,-65.46189225623014,548.2057614789089,-8.380448243883274,1.0007191433377634
2023-11-09,1,550.6,-0.029745541693099307,-0.04289530255007727,,46.443514644351474,46.97269489513257,,0.01863146166822417,0.018785774956980566,,-0.02703657890086575,-0.052649690295939466,,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.653512736379032,1.0417923265819942
2023-11-10,1,554.0,-0.023320428469680736,-0.03642677829119381,,48.52043212775952,48.00637958532696,,0.018586355708866742,0.01874327120258354,,-0.011243976441192127,-0.03484320557491294,,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.688423639582244,1.048225479343307
2023-11-13,1,552.5,-0.024210184243246443,-0.0388183990164924,,43.51804778851042,49.203105843890484,,0.017360900661611414,0.018491937686480397,,-0.044117647058823484,-0.0139211136890951,,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.673021770522003,1.045387323713316
2023-11-14,1,540.4,-0.04317402759284968,-0.06000226128249526,,41.39264990328819,50.513950073421434,,0.017826190252448634,0.01779839976157484,,-0.06180555555555556,0.009150326797385588,,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.5487800267693945,1.022492868298056
2023-11-15,1,562.1,-0.0031071983428276675,-0.023023800143681494,,44.68279324509357,52.7214300060253,,0.019433790573799927,0.018525430120363215,,-0.039801844892381255,0.05065420560747658,,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.771593732507545,1.0635515197452579
2023-11-16,1,554.5,-0.014250261325899998,-0.03666576906037998,,42.55129348795719,51.54536390827517,,0.01954135815618233,0.018599059080674094,,-0.05681238305834324,0.0287569573283859,,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.6935575959356575,1.0491715312199705
2023-11-17,1,553.0,-0.013500592256425597,-0.039255031749754456,-0.03302519147150366,38.50873053327039,49.93857493857493,49.44933920704845,0.018798189206062403,0.01827599771090147,,-0.0809373441914576,-0.0010838150289017578,,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.678155726875417,1.0463333755899797
2023-11-20,1,562.0,0.0035355880147137928,-0.023944053353093683,-0.01733362863837172,46.48537711646997,51.16326117742262,50.15513496742165,0.01722137101357768,0.018377322422726352,0.019281297386825987,-0.02379711655376071,0.020890099909173454,0.0035714285714285587,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.770566941236861,1.0633623093699252
2023-11-21,1,584.4,0.04217937469237527,0.013899772433515381,0.02134501561262065,54.37921077959576,53.50826044703596,51.54576986879807,0.018707855649133975,0.019054602150566334,0.019803537282314033,0.03214411868597655,0.06583986868502656,0.036353963468700234,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-6.000568185869789,1.1057454334444559
2023-11-22,1,576.0,0.026862436088509807,-0.0016090964504546753,0.005890981907933036,51.09004739336494,53.12620609803165,52.53612050415001,0.018893575287129063,0.019119859466178713,0.019388266547531622,0.00805040252012601,0.05960264900662238,0.06077348066298338,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.914317719132441,1.089851761916507
2023-11-24,1,577.9,0.030139467229479237,0.0009121769854282193,0.00880265708972322,50.36075036075036,52.60487804878048,51.362419278626554,0.018825614539591785,0.019047914844213542,0.0190385853999442,0.002602359472588578,0.048439767779390186,0.030859793078844122,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.9338267532754125,1.0934467590478285
2023-11-27,1,579.2,0.031853488206370684,0.0028105936874183203,0.01071911361981226,52.011776251226706,51.22489959839358,51.185583306987034,0.018720795169187433,0.01869897019113319,0.01902739157466785,0.014360770577933613,0.021516754850088304,0.026586316908897567,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.947175039794289,1.0959064939271541
2023-11-28,1,589.7,0.04946005395901114,0.02041581468588959,0.028300197859582668,53.49500713266763,51.92954680387888,52.43099121706398,0.019005963480790897,0.01882590356468174,0.019096072118764025,0.02556521739130435,0.03419852683269031,0.05548594952568453,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-6.054988123215974,1.1157735833370905
2023-11-29,1,602.8,0.06991736006588464,0.04204721596376679,0.05023276558971928,58.773982218062706,53.33978702807357,52.896412486410924,0.019066538617896735,0.01902024147072512,0.019211045967244354,0.06633645851760117,0.06070737286644379,0.06595932802829352,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-6.189497779675409,1.1405601425056775
2023-11-30,1,585.7,0.03837944019345738,0.012107736970646701,0.019862091381872362,53.554083885209714,51.228269085411945,51.857490864799026,0.020018186794219187,0.01937642504426029,0.019485892535550085,0.028265449438202195,0.022699493626680667,0.04347051487618048,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-6.013916472388665,1.1082051683237815
2023-12-01,1,560.0,-0.006415715664566121,-0.03187047810039148,-0.02440837336356102,47.82781984854524,48.59626879188552,48.400241472985215,0.02195932231628012,0.020197200786405484,0.01972862157678989,-0.019092660711157783,-0.026933101650738478,-0.03647625602202342,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.750031115823207,1.0595781018632706
2023-12-04,1,565.0,0.0017801544691804644,-0.02295057398051086,-0.015491917159598164,51.975051975051976,49.11933860531992,49.31859479103574,0.021323222779726283,0.020231439338586402,0.019705691243204055,0.017101710171017137,-0.017049408489909434,-0.015679442508710784,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.801370679357343,1.069038620629907
2023-12-05,1,567.0,0.0049342804883236065,-0.01896042102227676,-0.012160702463500503,51.16279069767442,48.282791377420544,50.516417450285196,0.02123195193837709,0.020079912391378633,0.01951060152815658,0.009795191451469343,-0.032092864458859616,0.011957879707299668,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.821906504770997,1.0728228281365615
2023-12-06,1,585.0,0.033963491367730456,0.011888974734487254,0.018028678825003506,58.20770519262983,50.9107303877367,53.85574076959028,0.02124273405553483,0.020354063473321058,0.019132528774613328,0.07182117991938441,0.0175682727430857,0.09243697478991586,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-6.006728933493886,1.1068806956964523
2023-12-07,1,583.2,0.028861759932256037,0.008458578901105407,0.013762509792287589,55.74912891986065,50.98428752031788,53.74689054726368,0.02096716633240069,0.0203488786581251,0.019137601876033684,0.0474137931034484,0.019045954918749164,0.09009345794392543,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.988246690621597,1.1034749089404632
2023-12-08,1,579.6,0.020458466847424212,0.0021526571050652357,0.006557559254216485,56.26373626373627,50.25325615050652,53.15805849408836,0.020883392643836634,0.02034369718440139,0.019143280198159442,0.0517147523135546,0.004854368932039055,0.07532467532467546,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.951282204877019,1.096663335428485
2023-12-11,1,589.6,0.03549776250992291,0.019751634439102137,0.023071156889419558,57.51494449188729,49.026876737720116,52.820432466311495,0.021088435086829897,0.01978197051950589,0.01899634162107453,0.06349206349206349,-0.017497083819363435,0.06502890173410414,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-6.053961331945291,1.1155843729617578
2023-12-12,1,579.4,0.016826602458354625,0.002578256129847224,0.004700393279339412,52.30434782608696,48.51430667644901,52.23926855726018,0.020871522934646516,0.01988429818774352,0.019099194203126783,0.01863572433192684,-0.027199462726662293,0.05249772933696639,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.949228622335654,1.0962849146778195
2023-12-13,1,577.6,0.01263692337900947,0.0003723685236021577,0.0009010882373327472,53.20654577620522,47.04779756326148,52.27167002636068,0.0207656591150471,0.019657639360387936,0.019096411298376092,0.025750310779612873,-0.05171564603513379,0.05343789896042317,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.930746379463365,1.0928791279218304
2023-12-14,1,574.1,0.004704136419956158,-0.004447989734074078,-0.005864493263913723,55.92747559274756,45.91527987897126,52.36911604784838,0.020061384469925697,0.019580771431746496,0.019081813928307885,0.04648195406489242,-0.06998218046330784,0.05610743193524659,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.89480868498947,1.086256764785185
2023-12-15,1,590.8,0.031028585389689667,0.02537994712269964,0.02211939258750053,58.74673629242819,47.30053436521097,53.033088235294116,0.02078022469233164,0.019951881872836738,0.019300178789809205,0.07301126044315276,-0.047250443476858695,0.07184325108853384,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-6.066282827193483,1.1178548974657503
2023-12-18,1,581.1,0.012185945403620215,0.009552323510761206,0.0050109304234734016,55.73909360440492,46.85161525825881,51.090149992268444,0.021126148712581727,0.020038483215314668,0.0191317044469679,0.0489169675090253,-0.05604288499025345,0.024867724867724927,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.966684073937261,1.099501491058476
2023-12-19,1,577.5,0.00416620298241702,0.004773034385566076,-0.0013833650354486504,55.24769101595298,45.295973278901464,50.56405501468088,0.021170862974901377,0.01985449064754499,0.019137603029070287,0.045248868778280604,-0.0807067812798472,0.01280252542967375,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.9297195881926825,1.0926899175464977
2023-12-20,1,576.6,8.325354868251575e-05,0.0044800343769326985,-0.003130417143067845,57.97356828193835,45.8920849783794,50.64231543104784,0.020597697290306118,0.019798433054988213,0.019134085796331166,0.06698741672834951,-0.0704497823633724,0.014604962167869218,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.920478466756538,1.0909870241685031
2023-12-21,1,578.8,0.0027372578912718327,0.00935296545390077,0.0005324187715644797,54.02409638554216,46.63889414883545,50.47367603665165,0.019077852426910073,0.019775119666280375,0.01911901862908783,0.029710016011385676,-0.057789353735959614,0.01065130085559618,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.9430678747115575,1.095149652425823
2023-12-22,1,578.8,0.00105155380911522,0.010192683607930401,0.000456324239113722,56.07803901950975,47.25633154259401,50.25737014506317,0.018828849636906994,0.01972778103830806,0.019111570162974226,0.04382326420198379,-0.047085940072439936,0.0057341442224152495,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.9430678747115575,1.095149652425823
2023-12-25,1,569.6,-0.015990159901598966,-0.004871401408717412,-0.015327878298951263,53.99807321772641,46.74511292465364,49.599753694581295,0.01914503108073997,0.01981579719224725,0.019201807830105035,0.03001808318264021,-0.05679748302699117,-0.009046624913013113,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.848603077808748,1.0777422978952123
2023-12-26,1,565.4,-0.023475281178323683,-0.010927496005691364,-0.022128648713466946,50.83826429980275,45.762711864406775,48.413192283758555,0.01896071805783497,0.019783121353257393,0.01908958801122272,0.006049822064056798,-0.07296278078373508,-0.034824172072379644,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.805477844440073,1.0697954621312378
2023-12-27,1,578.6,-0.0002764531066417309,0.013182817101181066,0.0006156570582660512,48.50206611570249,46.77630349467389,50.286777243838166,0.017780359305360746,0.020017655334009187,0.01916020509915967,-0.009924709103353746,-0.05627140760071769,0.006435901895982088,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.941014292170192,1.0947712316751577
2023-12-28,1,584.0,0.008496235407888303,0.022504435521523782,0.009681881051175697,52.09863588667366,50.44387453146578,50.90291711683902,0.01762704242652436,0.018755874500072902,0.019180185015569846,0.01388888888888884,0.007765314926660993,0.02044382316966642,4755,-0.18427345531182843,0.05227038334146682,-0.12042201149513927,-97.39077732274623,528.5122437083578,-5.996461020787058,1.104988591943125
