Window_Size,2020 Covid_Std,2020 Covid_Wgt,2024 Ueda_Std,2024 Ueda_Wgt,2025 Tariff_Std,2025 Tariff_Wgt,Average_Std,Average_Wgt
5,0.07142857142857142,0.037712096415447656,0.14285714285714285,0.31466561248627956,0.14285714285714285,0.24608225886558546,0.11904761904761903,0.19948665592243756
6,0.0,0.0,0.07142857142857142,0.10126115590522382,0.14285714285714285,0.24608225886558546,0.07142857142857142,0.11578113825693642
7,0.07142857142857142,0.037712096415447656,0.14285714285714285,0.3428408024167795,0.2857142857142857,0.4606294283639913,0.16666666666666666,0.2803941090654061
8,0.0,0.0,0.07142857142857142,0.12943634583572375,0.14285714285714285,0.09052860387367777,0.07142857142857142,0.07332164990313383
9,0.0,0.0,0.0,0.0,0.14285714285714285,0.09052860387367777,0.047619047619047616,0.03017620129122592
10,0.0,0.0,0.0,0.0,0.2857142857142857,0.3366108627392632,0.09523809523809523,0.11220362091308773
11,0.14285714285714285,0.06058563913345556,0.07142857142857142,0.21340445658105575,0.14285714285714285,0.09052860387367777,0.11904761904761903,0.12150623319606303
12,0.14285714285714285,0.06058563913345556,0.07142857142857142,0.06141799569445923,0.42857142857142855,0.4858672975525818,0.21428571428571427,0.2026236441268322
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.07142857142857142,0.02287354271800791,0.0,0.0,0.2857142857142857,0.204164808643684,0.11904761904761903,0.0756794504538973
15,0.07142857142857142,0.02287354271800791,0.07142857142857142,0.10126115590522382,0.14285714285714285,0.09052860387367777,0.09523809523809523,0.0715544341656365
16,0.07142857142857142,0.02287354271800791,0.0,0.0,0.2857142857142857,0.1454369777040432,0.11904761904761903,0.05610350680735037
17,0.14285714285714285,0.06058563913345556,0.0,0.0,0.2857142857142857,0.053503274083426935,0.14285714285714285,0.038029637738960835
18,0.14285714285714285,0.06058563913345556,0.14285714285714285,0.16267915159968305,0.0,0.0,0.09523809523809523,0.0744215969110462
19,0.14285714285714285,0.06058563913345556,0.14285714285714285,0.16267915159968305,0.14285714285714285,0.05490837383036545,0.14285714285714285,0.09272438818783468
20,0.14285714285714285,0.06058563913345556,0.14285714285714285,0.16267915159968305,0.0,0.0,0.09523809523809523,0.0744215969110462
21,0.14285714285714285,0.06058563913345556,0.07142857142857142,0.10126115590522382,0.0,0.0,0.07142857142857142,0.053948931679559796
22,0.14285714285714285,0.06058563913345556,0.07142857142857142,0.10126115590522382,0.0,0.0,0.07142857142857142,0.053948931679559796
23,0.0,0.0,0.07142857142857142,0.10126115590522382,0.0,0.0,0.023809523809523808,0.033753718635074606
24,0.07142857142857142,0.02287354271800791,0.14285714285714285,0.16267915159968305,0.0,0.0,0.07142857142857142,0.06185089810589698
25,0.14285714285714285,0.06058563913345556,0.14285714285714285,0.16267915159968305,0.0,0.0,0.09523809523809523,0.0744215969110462
26,0.14285714285714285,0.06058563913345556,0.07142857142857142,0.10126115590522382,0.0,0.0,0.07142857142857142,0.053948931679559796
27,0.14285714285714285,0.06058563913345556,0.07142857142857142,0.06141799569445923,0.0,0.0,0.07142857142857142,0.0406678782759716
