Window_Size,2020 Covid_Std,2020 Covid_Wgt,2024 Ueda_Std,2024 Ueda_Wgt,2025 Tariff_Std,2025 Tariff_Wgt,Average_Std,Average_Wgt
196,0.0,0.0,0.07142857142857142,0.04558821937469539,0.0,0.0,0.023809523809523808,0.015196073124898464
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.14285714285714285,0.2460822588655854,0.047619047619047616,0.0820274196218618
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.07142857142857142,0.1294363458357238,0.0,0.0,0.023809523809523808,0.04314544861190794
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.07142857142857142,0.04558821937469539,0.0,0.0,0.023809523809523808,0.015196073124898464
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.14285714285714285,0.2460822588655854,0.047619047619047616,0.0820274196218618
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.07142857142857142,0.04558821937469539,0.0,0.0,0.023809523809523808,0.015196073124898464
235,0.0,0.0,0.14285714285714285,0.3428408024167795,0.0,0.0,0.047619047619047616,0.11428026747225983
236,0.0,0.0,0.07142857142857142,0.1294363458357238,0.14285714285714285,0.2460822588655854,0.07142857142857142,0.12517286823376975
237,0.0,0.0,0.14285714285714285,0.17502456521041918,0.0,0.0,0.047619047619047616,0.058341521736806394
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.07142857142857142,0.1294363458357238,0.0,0.0,0.023809523809523808,0.04314544861190794
240,0.0,0.0,0.07142857142857142,0.1294363458357238,0.0,0.0,0.023809523809523808,0.04314544861190794
241,0.0,0.0,0.07142857142857142,0.21340445658105575,0.0,0.0,0.023809523809523808,0.07113481886035192
242,0.0,0.0,0.07142857142857142,0.04558821937469539,0.0,0.0,0.023809523809523808,0.015196073124898464
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.14285714285714285,0.3428408024167795,0.0,0.0,0.047619047619047616,0.11428026747225983
245,0.0,0.0,0.07142857142857142,0.1294363458357238,0.0,0.0,0.023809523809523808,0.04314544861190794
246,0.0,0.0,0.21428571428571427,0.40425879811123877,0.0,0.0,0.07142857142857142,0.13475293270374625
247,0.0,0.0,0.21428571428571427,0.42134791464731375,0.0,0.0,0.07142857142857142,0.14044930488243793
248,0.0,0.0,0.2857142857142857,0.4827659103417729,0.14285714285714285,0.2460822588655854,0.14285714285714285,0.2429493897357861
249,0.07142857142857142,0.06217673552284261,0.2857142857142857,0.4827659103417729,0.0,0.0,0.11904761904761903,0.1816475486215385
