Window_Size,2020 Covid_Std,2020 Covid_Wgt,2024 Ueda_Std,2024 Ueda_Wgt,2025 Tariff_Std,2025 Tariff_Wgt,Average_Std,Average_Wgt
131,0.07692307692307693,0.1223850378545832,0.23529411764705882,0.022452641787823347,0.14285714285714285,0.05305544036081923,0.15169144580909286,0.06596437333440859
132,0.07692307692307693,0.09314273774452943,0.29411764705882354,0.28290201229577555,0.42857142857142855,0.7247479195477204,0.266537384184443,0.36693088986267514
133,0.0,0.0,0.4117647058823529,0.3707502908650806,0.42857142857142855,0.664627743200634,0.2801120448179271,0.3451260113552382
134,0.0,0.0,0.4117647058823529,0.3275636991361297,0.5714285714285714,0.7500896971939027,0.3277310924369748,0.35921779877667753
135,0.15384615384615385,0.21552777559911263,0.4117647058823529,0.46346257788344253,0.7142857142857143,0.8632653139018085,0.4266321913380737,0.5140852224614546
136,0.3076923076923077,0.3263036159193107,0.11764705882352941,0.16866155422090326,0.8571428571428571,0.8787660592172555,0.42749407455289806,0.4579104097858231
137,0.23076923076923078,0.2918298813705714,0.11764705882352941,0.013443548750755801,0.42857142857142855,0.664627743200634,0.25899590605472955,0.3233003911073204
138,0.23076923076923078,0.2039185780647275,0.11764705882352941,0.007782631253003515,0.5714285714285714,0.7778033599085397,0.30661495367377717,0.3298348564087569
139,0.3076923076923077,0.3263036159193107,0.29411764705882354,0.02931843592780159,0.0,0.0,0.2006033182503771,0.11854068394903743
140,0.15384615384615385,0.11077584032019805,0.17647058823529413,0.11396409935482957,0.14285714285714285,0.3463266280274966,0.15772462831286363,0.19035552256750807
141,0.23076923076923078,0.13307427582765372,0.29411764705882354,0.059586470953378545,0.2857142857142857,0.6115723028398148,0.27020038784744665,0.268077683206949
142,0.15384615384615385,0.05677217005619493,0.058823529411764705,0.0012008294513556855,0.14285714285714285,0.2652456748123182,0.11850894203835381,0.10773955810662295
143,0.07692307692307693,0.1223850378545832,0.0,0.0,0.0,0.0,0.025641025641025644,0.0407950126181944
144,0.0,0.0,0.11764705882352941,0.263531974320435,0.14285714285714285,0.2652456748123182,0.0868347338935574,0.17625921637758438
145,0.3076923076923077,0.27941596515272193,0.0,0.0,0.2857142857142857,0.4317885820207653,0.1978021978021978,0.23706818239116242
146,0.3076923076923077,0.27941596515272193,0.0,0.0,0.14285714285714285,0.3463266280274966,0.15018315018315018,0.20858086439340617
147,0.5384615384615384,0.5125768433275032,0.058823529411764705,0.0012008294513556855,0.0,0.0,0.19909502262443438,0.17125922425961962
148,0.46153846153846156,0.43627473755604435,0.0,0.0,0.0,0.0,0.15384615384615385,0.14542491251868145
149,0.3076923076923077,0.21825680289452296,0.0,0.0,0.0,0.0,0.10256410256410257,0.07275226763150765
150,0.46153846153846156,0.478103108778764,0.0,0.0,0.0,0.0,0.15384615384615385,0.15936770292625466
151,0.6153846153846154,0.6057195810720326,0.0,0.0,0.0,0.0,0.20512820512820515,0.20190652702401088
152,0.23076923076923078,0.31116067240605083,0.0,0.0,0.14285714285714285,0.11317561670790569,0.12454212454212454,0.14144542970465215
153,0.23076923076923078,0.25711752964526624,0.0,0.0,0.0,0.0,0.07692307692307693,0.08570584321508874
154,0.5384615384615384,0.5125768433275032,0.0,0.0,0.0,0.0,0.1794871794871795,0.1708589477758344
155,0.38461538461538464,0.4114861429861799,0.0,0.0,0.0,0.0,0.12820512820512822,0.13716204766205997
156,0.15384615384615385,0.161484632838328,0.0,0.0,0.14285714285714285,0.3463266280274966,0.0989010989010989,0.1692704202886082
157,0.38461538461538464,0.3138896997014612,0.0,0.0,0.14285714285714285,0.3463266280274966,0.17582417582417584,0.22007210924298592
158,0.46153846153846156,0.5346539153415428,0.0,0.0,0.0,0.0,0.15384615384615385,0.17821797178051427
159,0.15384615384615385,0.05677217005619493,0.0,0.0,0.0,0.0,0.05128205128205129,0.01892405668539831
160,0.3076923076923077,0.3263036159193107,0.0,0.0,0.0,0.0,0.10256410256410257,0.10876787197310356
161,0.15384615384615385,0.11544117325198511,0.058823529411764705,0.006589435419935618,0.0,0.0,0.0708898944193062,0.040676869557306906
162,0.38461538461538464,0.3750708461423448,0.0,0.0,0.14285714285714285,0.3463266280274966,0.17582417582417584,0.24046582472328049
163,0.38461538461538464,0.27747440285762603,0.058823529411764705,0.006589435419935618,0.14285714285714285,0.3463266280274966,0.19543201896143073,0.21013015543501942
164,0.23076923076923078,0.193450703585073,0.17647058823529413,0.3180296140516803,0.0,0.0,0.13574660633484162,0.1704934392122511
165,0.38461538461538464,0.34860205142676637,0.35294117647058826,0.03590023772944942,0.0,0.0,0.24585218702865763,0.1281674297187386
166,0.3076923076923077,0.25545931368223695,0.17647058823529413,0.014372066672939133,0.0,0.0,0.16138763197586728,0.08994379345172536
167,0.38461538461538464,0.30422654390527104,0.11764705882352941,0.009009093037067546,0.0,0.0,0.167420814479638,0.10441187898077953
